comment_id,video_id,source_title,source_url,published_at,like_count,text,label,annotator,notes
UgxKidtsSNcf7oFBg7R4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-07-04T17:47:19Z,0,Boikot aja ini acara aada pitra trus,,,
UgzMpQB-ajBSluVrWlZ4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-01-02T17:42:53Z,0,"Betul , mas Sujiwo Tejo.",,,
UgzN-OvhPZN-IDgDswZ4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T03:58:34Z,0,Kayaknya semakin gila permintaan Roy panci CS karna sdh melihat ijazahnya jokowi juga msh men cari2 alasan lagi dg ingin tahu ijazah pembanding tijazah eman jokowi. Semakin runyam kasus kenapa gk sekalian an minta ditunjukan ijazahbya Prabowo sekalian,,,
UgwsyKFdEsbeUhxbwQB4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-05-10T01:51:34Z,0,"Aneh pengadilan di negeri ini , apakah di Ugm ada perkulliahan tunggal , pasti pu",,,
Ugzc6XtH5pXTxYo64Tp4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-05-06T16:47:55Z,0,"Wajib di block penggunaan APK AI,biar tdk jd bahan fitnah",,,
Ugyrp8WHav9s1aggUcN4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T02:13:27Z,0,Untuk kepentingan umum boleh dong diumumkan kekayaan pengacara Roy Suryo dan darimana saja uang masuk dan kemana uang keluar ... Untuk kepentingan publik 😂😂😂😂,,,
Ugysi8Exg16sjh8ntWJ4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-02-13T14:23:54Z,0,Anak Abah nangis melihat ini,,,
Ugx8_7E6kzHs2b3aeTN4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-23T07:42:28Z,0,"Mjbahalah saja andi Azwan, kalau bener Asli tim roy suryo di adzab , kalau palsu termul di adzab",,,
UgzbKuN-XK9x8HuG8Vx4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-04-10T10:29:03Z,1,"yg salah nanti juga akan keutauan oleh semua rakyat Indonesia,tapi yg pasti sejarah tidak akan pernah bohong",,,
UgxGWu_bu2nfe7FElf14AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",https://www.youtube.com/watch?v=4yjXBLcjynU,2025-10-15T06:09:08Z,11,Ok Bu diana,,,
Ugxp-EdkMY7LD2JNMi54AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-17T16:38:12Z,0,Siapa yank ...manggukan Jokowi. .itu ynk harus di pertanyakan .. kalo benar ijazah Jokowi palsu . Partai yank jadikan walikota gubernur persiden ...semua ijazah ya juga di teliti semua ..logika .,,,
UgyajHdeIvOlXDqyi954AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-18T18:41:41Z,0,Kalau berminat agar mendapat pensiunan dan kalau tanah sendiri tanpa dikontrakan.,,,
UgwqThAOVdCc5JSsYpR4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-24T01:04:15Z,0,Sepanjang sejarah tdk ada org dlm debat ketawa dn cengengesan sendiri kecuali Roy panci,,,
UgzQHKddIGYWCLdLlx94AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-21T17:56:51Z,0,"Juntrungannya saja, dibahas diperadilan.",,,
UgyGJEYyDWrNwc5M6Bp4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2025-12-31T11:29:43Z,0,Org gila ky roy suryo ini masukin rs jiwa dulu,,,
UgzrikZVmJqFmvXb5Dd4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-20T02:02:11Z,1,Termul gak usah bohong .klo ijazah jokowi asli pasti dgn bangga ditunjukan .knapa gak berani ...sudah jelas foto yg di ijazah itu bukan foto jokowi....mau nunjikin di pengadilan tapi mangkir terus ....buat gaduh saja..😂😂😂,,,
UgyC1kUjkIKCf-sYS1V4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-26T07:10:49Z,0,"Siapa jokowi ? Mengapa orang orang ini bisa begitu tunduk, patuh dan menyerahkan diri sepenuhnya kepada jokowi, dimana hati nurani mereka, sungguh memalukan",,,
Ugx0l0Y7ip1MJCgBYA94AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2026-01-07T09:08:40Z,0,Yakin seyakin yakinnya jika orang menuduh ijzah anda itu palsu sebagai orang normal pasti marah. Pak jokowi mencintai dan dicintai masyarakat.,,,
Ugw2ujPwi1inVJvNMMt4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T10:26:57Z,0,"Kl semua minta maaf, ijasah palsu itu tidak akan terbongkar sampai yg punya ijasah MATI",,,
Ugzy388VFZrG_fI1vK94AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-05-06T06:24:11Z,0,"Jaman serba canggih, sekarang odgj pakaian rafih.",,,
UgwAE90tWxArujoGKoZ4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-01-27T02:16:47Z,0,"5:00 Penggiringan opini dan pembelaan diri aja klu dengar alasan sepihak !!! Sumber lain bilang, Saksi/ahli yang dipanggil Si A yang didatangkan Si B, Dipanggil si C mendadak diganti si D, oleh sebab itu pemeriksaan gak jadi² !! Berkas yg sdh dilimpahkan ke kejaksaan 13 Januari, diberi batas waktu pengembalian 14 hari atau maksimal hari ini 27 Januari. Kemungkinan besar akan dikembalikan oleh kejaksaan dan minta dilengkapi dengan kesaksian2 ahli dari Roy CS. Jika dikembalikan hari ini 27 Jan, Kepolisian kira² melengkapi dan melimpahkan lagi ke kejaksaan hingga 10 Februari Klu setelah dikembalikan 10 Feb, Seandainya tidak bolak balik lagi, maka P21 kira² sekitar akhir februari.... Lalu persidangan setelah lebaran !! Pertanyaannya RRT Lebaran pake baju oren atau batik gamis ?",,,
Ugwhy1Bw2OIqxcfweCp4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-24T03:34:34Z,0,"Roy ini orang nggak ada adap masih di beri panggung, orang ngomong dia ngerocos ada",,,
Ugyf_cNmQNNNO8akLPh4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-24T04:03:24Z,0,"Tidak bisa menarik buku2 Gibran TDK lulus SMP+bapak nya ijasa palsu itu presiden k 7 Jokowi Widodo,kami warga Indonesia suda menilai hukum di Indonesia Masi melindungi pembohong untuk itu Indonesia bubar,Papua merdeka",,,
UgzXW0FrmFJ0dfNqmL54AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2026-05-13T09:24:16Z,0,Masalah kepilikan ijazah seorang p,,,
Ugy8-FkatAS0VfabTrd4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-04-11T03:38:06Z,0,kalau sy bilang Host nya ini sama jg tukang adu domba.,,,
UgxGobJVKLwmIUFyTNZ4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",https://www.youtube.com/watch?v=4yjXBLcjynU,2025-12-21T16:28:03Z,0,Sampai dunia kiamat ijasah terus,,,
UgzzAm-GmC1EnEazSpB4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-26T15:33:01Z,0,Hentikan aj biar di adili rakyat rrtt..,,,
UgxI5i8sbiN2QfqL1sd4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-27T02:34:05Z,0,"Pak Gayus sekrg kelihatan lebihbterbata baya dalam memaparkan persoalan,,,tidak tegas seperti dulu,,",,,
UgxJazmLiNhpXOjdLiZ4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2025-12-16T09:21:18Z,0,Udin sudahlah masuk rsj,,,
Ugw42Ol2c2YYSqT3Sl54AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-17T15:09:23Z,4,Mari demo aja biar tuntas....,,,
Ugx8drdTADlGAlagZt14AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-18T02:07:21Z,0,🇲🇨Sebenarnya rakyat ude jenuh bozen dan muakkkkk..... melihat persoalan hukum ijazah aspal mulyono yg penangannya terlalu berlarut larutt + ber-Tele2 = ambouradullL Ribettt + EeeRrrruuuwWeettt...!!! Padahal urusannya sangat simple mudah & gampang sekali utk membuktikan itu barang asli ape palsu 😎 Namun karena ini yg dicari bukan KEBENARAN tapi PEMBENARAN.. Yang mau ditegakkan bukan KEADILAN tapi KEJAHILAN maka alhasil ya udehh ahire semoanya jadi phabeliuett dan njelimett + mumettttttt..... 😇😇😇☕️☕️☕️,,,
UgwsjW53_AVgIqClttF4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-17T17:36:31Z,0,"Halah orang wawam juga tau klw izasah Jokowi spl itu izasah yang d pake adalah izasah adik iparnya cuma d belakang Jokowi orang""yang d bayar Jokowi",,,
UgwvfghMpDf5eVMrEs94AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2025-12-19T05:19:26Z,0,Yg buat gaduh aiman,,,
UgztsfcpjqoYFVRmv9J4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-26T15:56:44Z,0,Jika pernah melihat ijazah aslinya apakah ijazah yang ditampilkan selama ini digaduhkan adalah sama dan itu sesuai aslinya???,,,
Ugw5gIGxZCzhZdDwoY14AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-01-27T05:24:19Z,0,"Kalau termul yg diundang daaaaaah gk ada ujung pangkalnya, kalau debat ,yg penting Ngoto nnt kan dikasih duit sama jokowi",,,
Ugwzgh3KZcj4mhhaEkB4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-02-02T09:14:55Z,3,😂 Panci kosong nyarita bunyinya 😂,,,
UgyORoPPiZX44vKMAkR4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-17T15:48:29Z,0,"ya mmg dr Awal pihak Kpu jg yg salah dlm mnjlnkn prosedur kerja,y,,,,logika.y masa iya syarat wajib mnjadi calon Gubernur,calon pilpres,atau wapres dan anggota dewan,syarat.y cuma poto Copy ijazah aja,tanpa di tunjang dgn ijazah Asli.y saat Pendaftaran Calon,...Masa lebih Ketat syarat umum dlm mncari pekerjaan di kantor/Di pabrik2...anehh",,,
UgzObvym445kowjQW2l4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-26T23:07:16Z,0,"Ketika yang bohong ketahuan wkwkwkw,, andi andi",,,
Ugxhfb0hjiAUBiQfE2t4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T07:57:19Z,0,Roy Dan pengacatanya memang mumet. Walaupun ditunjukan tetap ada aja yg di masalahkan. Polri banyak masalah lah. Cepat di masukan,,,
Ugxj9F5Nw8NBLsA67uV4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-18T17:04:14Z,0,Orang bohong biasanya muter muter knapa gak dari dulu tunjukin,,,
UgzchSyw7FcCjsW0GBx4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-04-09T14:57:13Z,0,Jokowi ucapan mu gk ada yg betul akan di perlihat apa bila sidang nyaranya apa,,,
UgwVQZSdw6vzGvqiTQp4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-04-09T22:51:15Z,0,"KELAK MULUT -MULUT MANUSIA AKAN DITUTUP OLEH ALLOH SWT, TANGAN MEREKA AKAN BERKATA/ BICARA , DANKAKI MEREKA AKAN MEMBERI KESAKSIAN TERHADAP APA YANG MEREKA KERJAKAN.",,,
UgyJ7Ch4b-q0YorRBU14AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-21T16:39:09Z,21,Lanjutkan mas Roy Suryo 💪,,,
Ugwo3sWN9lS-gOL-tih4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-22T00:54:45Z,0,Setuju bong Adi praitno mantap,,,
UgzwXzMP67MZEayN6iV4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-01-27T10:29:11Z,0,Knapa ini kasus berbelit2 sih,,,
Ugy9XpLqixzqehhLHQd4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-30T16:04:41Z,0,"gk ada pembahasan lain ap yg lebih berguna,, banyak masalah lain yg lebih gawat dari sekedar ijazah palsu,, ijazah palsu hanya sekedar menutupi masalah yg lebih besar",,,
UgzLv2c5Fo-TD_Zx7_Z4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-20T13:42:51Z,0,Karena ijazah palsu mkanya ktika Refly harun menjelaskan di recokin si andi penjilat 😂😂,,,
UgzegeJ1gnw6L7hRWgR4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-20T17:59:35Z,7,Maksa banget lembar jatuh.konyol sekali.,,,
UgxHyd9P4yg04m2PDCZ4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-25T04:52:46Z,0,p 19 sudah dijawab makanya inilah penentuan oleh jaksa P21 atau tidak kita tunggu aja,,,
UgysULcKuUUKFizodut4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T03:49:46Z,0,HAHAHA aku sih ngomporin aja aku dukung ROY Dkk toh kalaupun benar ijazahnya asli yang masuk tahanan ROY Dkk bukan saya hahahaha,,,
UgxuBX4gMt4Em_3SB154AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-02-11T09:07:04Z,0,"Indonesia nggak perlu ijazah, utk jadi seorang pemimpin, tapi HATI yg perduli dgn Rakyat, jujur dan Adil, pintar, dan tdk korupsi.",,,
Ugy8BFxNcz56cBC_Z_14AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-25T12:19:19Z,0,SOK SERAM SEKALI INI PENGACARA APA KOK SUKA ANCAM ANCAM???,,,
UgwNMgGy8P1GfB75CAh4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-04-26T14:04:45Z,0,Dari Penjelasannya sya pribadi meragukan,,,
Ugy09dHUqKqvRWfYhV54AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-05-09T17:35:51Z,0,rakyat bersuara apakah tdk termasuk yg ikut membiayaii gerakan rs karena selalu memberi pangggung kepada rs cs,,,
UgxkTm17qsyIC9mR6Ax4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-31T06:53:52Z,0,"Bener2 Indonesia krisis lapangan kerja. Roy Suryo, Refly Harun, cs sempat2nya ngurusin ijazah orang lain",,,
UgxxQK4c8bQZm-rZJSh4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-02-24T12:46:19Z,0,Bu wakil rektor apakah benar UGM mencetak ijazah jokowidodo sebanyak 6 kali apakah UGM punya cabang di jl. Pramuka jakarta timur😅😅😅😅😅😅😅😅,,,
UgxDEGi4jaWp5SNgXq94AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-18T04:32:31Z,0,Sukses selalu bang,,,
UgwRDO_TrUMI8wk2h8t4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-20T19:48:08Z,41,"Pengacara jokowi ditanyai bung Roy gak berani jawab, gak berani jujur kata bung Roy😂😂😂",,,
UgydxqgQW2PsJ1TdLTt4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2025-12-23T13:49:45Z,0,Kami tidak pernah kata bohong kami takut kan kebohongan kata kami slalu jujur,,,
UgzJ8QwDq7DOSFW1Hop4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-01-27T04:04:04Z,0,Mencari nafkah dengan membela pembohong….seantero negeri dah maklum dan mafhum si ayah fufufafa itu hobi ngibul😂,,,
Ugx5BHGDf-clRIr1kKp4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-05-02T05:56:33Z,0,Siapapun yg mendukung kebohongan tungu aja besok di sisiNya tergolong orang orang pembohong.,,,
Ugwjg4TXUf4dIeOMfuV4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T08:36:07Z,0,Percuma ngoceh di media tetap Roy panci sebagai tersangka,,,
UgwxPWfwTOtc4bupWMJ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-06-09T15:28:58Z,0,Ini kompor ekonomi indonesia .. bapak jokowi bisa membagi bantuan,,,
UgygQH4NUEVjWgYuyYN4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-02-20T01:53:58Z,0,Jahat nya mulut si maling panci!!!!smga Allah memberi azab buat si Roy Suryo🤲🏾,,,
UgxFdTH-YZECpED0CEh4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-18T13:52:00Z,0,"Kalo ijazahnya asli, ngapain sewa2 pengacara, ternak buzzer, depresi sampai sakit??? Mikir!!!",,,
Ugyo4WBgFuiAOXZfobB4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-28T06:40:39Z,0,"Enak aja mau di berhentikan,jangan sudah sampai kepengadilan supaya gerombolan Roy cs itu sadar ..",,,
UgyM2i2TQ46a-HvUYL14AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-17T23:17:35Z,0,jadi rumit karena ada lembaga/oknum yang menghalangi ijasah tidak dibuka untuk publik .. jadi ada skenario manipulasi ijasah palsu jadi seakan2 asli.😔.,,,
Ugy1nnFB7XE3Vro4lrF4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-20T20:19:29Z,11,"Pk Roy suryo memang cerdas gak kaleng""pintarnya salut sm pk Roy itu orang yg lulus UGM asli makanya cerdas sy setuju sm pk Roy sehat terus pk Roy",,,
UgwB7Z6VFcOTRpAKvjZ4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-18T06:46:04Z,0,Jijiknya sama Termul,,,
UgxS7BfxbzpsrCoZabF4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2025-08-22T17:02:26Z,11,Ibu yg menklem jokowi lulus di UGM coba tunjukan apa ijazahny Produk UGM Ato Produk pasar Pramuka,,,
UgwIxgz3ivg2SKDuOdd4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2026-02-21T12:58:46Z,0,Ijazahnya GX ada,,,
