comment_id,llm_label,confidence
Ugw4bQj13HHAIGPd8o94AaABAg,Positif,0.8
Ugw-5MwTO-7B-Z3Zy3N4AaABAg,Negatif,0.6
UgxNySkqPQRnnliwAUl4AaABAg,Netral,0.55
UgxbBQBopDlojpyOQVJ4AaABAg,Positif,0.75
UgyCL7Do53mocOOkNQd4AaABAg,Negatif,0.65
UgydW_keM_VZso7rp5Z4AaABAg,Netral,0.4
UgyHKdJtH3wD1wLA_Td4AaABAg,Positif,0.75
UgzeVthBxUReRlJBPad4AaABAg,Negatif,0.65
UgwMKw2LFZ3lKIcWfVB4AaABAg,Netral,0.5
Ugzd6xNy89BX9GAS7Jl4AaABAg,Positif,0.7
UgyL5u7Gl2ytrHfxcs54AaABAg,Negatif,0.8
UgyjIIcRnWuutrW0hbZ4AaABAg,Netral,0.45
UgzUdmFO0tmyLVnRwKJ4AaABAg,Positif,0.9
UgyPZ4RjvRuNZE2f-I14AaABAg,Negatif,0.7
UgxQoMt0FjU_JL_kJNR4AaABAg,Netral,0.6
UgxcDcGu9GKfrL_M5FV4AaABAg,Positif,0.7
Ugyx3LIuvLUJn8TUaEB4AaABAg,Negatif,0.6
Ugz7R9-HCAo0_llmMjx4AaABAg,Netral,0.4
UgwRHORJuyFuHuudzSx4AaABAg,Positif,0.6
Ugxxub3zip7pQodRmAl4AaABAg,Negatif,0.6
UgzHDbZrWOwg_YXbWfh4AaABAg,Netral,0.5
Ugz2sE_R4bIKjRJG_wt4AaABAg,Positif,0.85
Ugxj6KZNjSu7Y2uDBIV4AaABAg,Negatif,0.75
UgyrcKJzVYZph1xYZKh4AaABAg,Netral,0.55
Ugz4-nqsn2ZmNc0c_SV4AaABAg,Positif,0.6
UgwHlTogk9uTx93lNOd4AaABAg,Negatif,0.75
UgygBMWOfYSSaUVLY-F4AaABAg,Netral,0.4
UgyUhhAtB_Ar-g7ImJl4AaABAg,Positif,0.7
UgwhO2g2Deh-AY7WqKN4AaABAg,Negatif,0.7
UgwqFttO6caWNaVwaJF4AaABAg,Netral,0.5
UgygR9sRmWVgO3bYqCt4AaABAg,Positif,0.75
UgxSFtYSlvWAL32I_LB4AaABAg,Negatif,0.6
UgyTzxAWGAeTUa_nG6N4AaABAg,Netral,0.45
UgwGH1kqGgk9uOeXld94AaABAg,Positif,0.7
UgwQf27nb1V0dq4Alfl4AaABAg,Negatif,0.65
UgyYjYWma1ALGlakAxh4AaABAg,Netral,0.4
Ugw1ejOOLnERDZcePFp4AaABAg,Positif,0.85
UgymgcLk5dcDw48yiWN4AaABAg,Negatif,0.6
Ugx7V5MCGXEcxZcAi-R4AaABAg,Netral,0.5
UgzHRI7Vm6uzyoNZfId4AaABAg,Positif,0.75
UgyDarNr3JtU6U7uPsl4AaABAg,Negatif,0.65
UgwvhaAU7HHZamrXvON4AaABAg,Netral,0.45
Ugy-uFJ_4sKo5geCF5Z4AaABAg,Positif,0.95
UgziJYbaW-oe0EyDvf14AaABAg,Negatif,0.6
UgxkmqHJBfFsNqwVbk54AaABAg,Netral,0.45
UgzVWLOq7qeFQBO98kB4AaABAg,Positif,0.6
Ugx5xKp-MpHat-USdC14AaABAg,Negatif,0.6
UgzkO4HkjECn_sJxiUh4AaABAg,Netral,0.45
UgxBMWlIJ5ptZB3J2OR4AaABAg,Positif,0.7
UgypgwghttEIwm1lLOF4AaABAg,Negatif,0.65
UgwBBeBU06n8kPoEnwZ4AaABAg,Netral,0.55
Ugw1wQBHI6630CXgI3h4AaABAg,Positif,0.65
UgyVMF8bPjKalbLEOol4AaABAg,Negatif,0.7
UgzxgsM-5WVJy0PmqM94AaABAg,Netral,0.45
UgyeVWmd3rqRrelUfyl4AaABAg,Positif,0.7
UgyelUusaq-cYipp63J4AaABAg,Negatif,0.55
UgxieDxCQAcXnIcj0PB4AaABAg,Netral,0.4
UgyPLY5rr6rJO3M_uvR4AaABAg,Positif,0.7
Ugxo2_JD4MQJ45kld514AaABAg,Negatif,0.7
UgybelBg4GQYZofy4qN4AaABAg,Netral,0.4
Ugym0QesUv01Wt-1Rkx4AaABAg,Positif,0.85
Ugx3zgcGW_tbiFQh_hJ4AaABAg,Negatif,0.6
Ugx4cmbpSFd58eL9mJJ4AaABAg,Netral,0.4
UgyBAeNiuJrnGnmEQBR4AaABAg,Positif,0.6
UgzWoihTzU34XA5nOSB4AaABAg,Negatif,0.7
Ugx5jen2wBzQXhDH2xp4AaABAg,Netral,0.3
UgwBtu8poN3bMUeK_jV4AaABAg,Positif,0.75
Ugzun4M-qLmqEFhnbQh4AaABAg,Negatif,0.65
UgwJoqcSDPu_s9mLM454AaABAg,Netral,0.55
Ugznmf8MPFDePaLTYG54AaABAg,Positif,0.75
UgyKJezSgf_ZFDh7mcd4AaABAg,Negatif,0.75
Ugz66rXMc4RChO227jh4AaABAg,Netral,0.5
Ugz94oYSfyu3g_GrGeJ4AaABAg,Positif,0.7
UgzrkRsljrPp7voJRq14AaABAg,Negatif,0.7
UgwjotPfDpOzhPvCo-l4AaABAg,Netral,0.45
UgxOfde-cdT2zZFuU8B4AaABAg,Positif,0.7
UgyNwyprJdRVVmTeo0Z4AaABAg,Negatif,0.8
UgynN7e7PjKjuwnE2D94AaABAg,Netral,0.5
Ugy3uPnADxIN5NkSaFJ4AaABAg,Positif,0.85
Ugzm-iOmdsbslrFvYp94AaABAg,Negatif,0.5
Ugy6I2YDFFxs8DIz8_R4AaABAg,Netral,0.5
Ugw7H3lNKWnbyp2QU4N4AaABAg,Positif,0.6
Ugw_NhiO-u-7pGAF2dh4AaABAg,Negatif,0.6
UgzSPtEU52CihuKDvZl4AaABAg,Netral,0.45
UgwOY0Q55NMTI_LYXod4AaABAg,Positif,0.65
UgyfcMl7eKxWkm6Jk9t4AaABAg,Negatif,0.7
UgyjhZEUpX6wVyyotFd4AaABAg,Netral,0.4
Ugx-bspo3QvF-LfUtKh4AaABAg,Positif,0.75
UgxKgxbZXfg65G_7DQ94AaABAg,Negatif,0.8
UgwGFRGVckQ85LzRGs14AaABAg,Netral,0.4
UgxdcJEjRr8v55N3rCZ4AaABAg,Positif,0.85
UgwgApRSfqavE-0u2nZ4AaABAg,Negatif,0.5
UgwSYX9rWfrAnChChCl4AaABAg,Netral,0.4
UgzpGSxeXds8Eji0kzl4AaABAg,Positif,0.85
UgxdQvW--IeSEuFU2oB4AaABAg,Negatif,0.8
UgxnVxHmZBATDrdGp2x4AaABAg,Netral,0.45
UgwmBgNIh43RBio6XM54AaABAg,Positif,0.85
Ugy6oIQlh5nQFDsV-GF4AaABAg,Negatif,0.6
UgxPzSqhwYiOoh9UMtd4AaABAg,Netral,0.45
UgwBiUx9niiGyNA01jx4AaABAg,Positif,0.75
Ugzz8ca2bqFiHuqY0Vt4AaABAg,Negatif,0.6
UgzBam7l3d8fD4i0Nul4AaABAg,Netral,0.55
UgwWy6A-B4l5uDni9bZ4AaABAg,Positif,0.9
Ugyumnc0Igk_XXRIubN4AaABAg,Negatif,0.75
Ugyl1PkluU-ZJm3Yzfd4AaABAg,Netral,0.5
UgyP4O7DfR5a6OpsHdF4AaABAg,Positif,0.75
UgyX9u98VVcHYAbj0kp4AaABAg,Negatif,0.65
Ugx9XhbZ1YqXmM0QsI54AaABAg,Netral,0.55
Ugw5MT74sFzvVdrInTd4AaABAg,Positif,0.9
UgwWKrViVadyhB_xzch4AaABAg,Negatif,0.7
UgzUOfW5fhtedi6LlNV4AaABAg,Netral,0.45
Ugye_1h4XxZgf-jAunN4AaABAg,Positif,0.85
UgzSqGQE8vR4pwYVlKR4AaABAg,Negatif,0.6
Ugxqq-N77_Se18MnOst4AaABAg,Netral,0.5
UgztiuhECT1LXfrE8d54AaABAg,Positif,0.55
UgxRkMFWOUD0o5W2Ccd4AaABAg,Negatif,0.65
UgyXwOLREjmKH7LtJUN4AaABAg,Netral,0.5
UgwGuJZ5Gedm6qhcz8Z4AaABAg,Positif,0.7
UgzMpovn2sYmI_KZ1md4AaABAg,Negatif,0.65
UgwfSo-OOyIWtq0GzzF4AaABAg,Netral,0.5
UgyOOXxH3RIDnzdWCV54AaABAg,Positif,0.6
Ugzb9ejLsm7d_chQ0oF4AaABAg,Negatif,0.6
Ugw7GutjnxeIJNNaCXZ4AaABAg,Netral,0.45
UgwP5LwJtye8u0qhY814AaABAg,Positif,0.6
UgzrZDn0bPteFkKjDjJ4AaABAg,Negatif,0.65
UgwOT9EJCdclNO_84kx4AaABAg,Netral,0.4
UgwSLouGL5MzW0HMwBh4AaABAg,Positif,0.6
UgzIJEAtdNqZQDmkTIJ4AaABAg,Negatif,0.65
UgxL_RNtcAGAeovVXit4AaABAg,Netral,0.6
UgyV_qtOeDNS6R0daAZ4AaABAg,Positif,0.7
UgwoS_mSvqPRQ2Xo__54AaABAg,Negatif,0.8
UgwtcdwaufdPnrL9CrF4AaABAg,Netral,0.5
Ugyz_OxUdsUgDAz4SnZ4AaABAg,Positif,0.55
UgxWjwDQA1pwsi0eJaJ4AaABAg,Negatif,0.75
Ugx6ttuZl8nazbfDpmx4AaABAg,Netral,0.55
UgxIMW2cDMu6WsHOQXF4AaABAg,Positif,0.9
UgyZvsD9dqd29Cn2vvV4AaABAg,Negatif,0.65
Ugx2jZtWKNqyqqrXVFZ4AaABAg,Netral,0.5
Ugw9NNOMk8S_HxJJkNt4AaABAg,Positif,0.8
UgxDoyrtdeQtdbcV6_d4AaABAg,Negatif,0.7
UgwPHY6NYbx8CAujxBh4AaABAg,Netral,0.5
Ugx-AF6r4B1zHkjnpVR4AaABAg,Positif,0.7
Ugyh8ZVEXwkbnrG_9Xl4AaABAg,Negatif,0.78
UgzsT3iinzHcj8QgCY14AaABAg,Netral,0.5
UgyZCnJfxLxVXIApaiJ4AaABAg,Positif,0.75
Ugyi6TKjaRkjnExqyGl4AaABAg,Negatif,0.6
Ugyrxn5sfpKVhUc7WjJ4AaABAg,Netral,0.55
UgxVUgP1FAKUlX8SyYB4AaABAg,Positif,0.5
Ugyd5ZnbCHKhmeMu__54AaABAg,Negatif,0.72
UgwUVtMy2nLiahr4p2F4AaABAg,Netral,0.6
UgxnMYVjm0GJRUv70xZ4AaABAg,Positif,0.6
UgzuKKnfOkTGpIddP_V4AaABAg,Negatif,0.82
UgyhrWApyjc67SaLJUl4AaABAg,Netral,0.6
UgzIRazpvhp3RvvvHcZ4AaABAg,Positif,0.7
Ugwok1MN8t5R0W0Fx294AaABAg,Negatif,0.6
UgxPnDtigBuGif-1qzF4AaABAg,Netral,0.6
UgwYDT3hXmyzDatYnvt4AaABAg,Positif,0.6
UgwGDkWlk_J9d0OCsSl4AaABAg,Negatif,0.68
UgxOTBTjkZ0hPuO36nF4AaABAg,Netral,0.6
Ugxx4foqkjS6C-RROGx4AaABAg,Positif,0.78
UgyNKeeQxZzLbQHqHYZ4AaABAg,Negatif,0.72
Ugwh0xTbdAISVuPaX5J4AaABAg,Netral,0.5
UgyRIAsyhQ8QktcIklB4AaABAg,Positif,0.62
Ugzqo9yt_YOSNe79-2x4AaABAg,Negatif,0.68
UgwZhi-ePRIgWduUdxt4AaABAg,Netral,0.5
Ugw51irlmUjFUIXVF6R4AaABAg,Positif,0.82
UgzZmu7AdzjeX7J-kZp4AaABAg,Negatif,0.72
Ugzc5G9u8EfT-7DMhX54AaABAg,Netral,0.6
UgzYZZ49SJkfEyMOdtd4AaABAg,Positif,0.78
UgwRtV9Or6AaHJhb-xV4AaABAg,Negatif,0.72
UgzDkdjQmGvlbnTepVJ4AaABAg,Netral,0.55
Ugwj1vAgkl2QMH51Amh4AaABAg,Positif,0.75
Ugy0q69FkAje3v--rPR4AaABAg,Negatif,0.7
UgzudaK0ip-ETgyRlN94AaABAg,Netral,0.55
Ugzvn36H_xXn4n16vmB4AaABAg,Positif,0.8
UgwuMssTA_L_j6pa9jZ4AaABAg,Negatif,0.6
UgxSRpv6UiQjX-ZUcKB4AaABAg,Netral,0.7
UgxCATpdW5txbyJgorZ4AaABAg,Positif,0.8
UgxsxeS1Jz50sHxKE_x4AaABAg,Negatif,0.55
UgysmAPIWxMVR8Vu7gt4AaABAg,Netral,0.55
UgzAf0_pYUIoWzt-2mF4AaABAg,Positif,0.8
UgxBsmtkCilym-unx9R4AaABAg,Negatif,0.7
UgzBS5bQnWTpsw_EGzN4AaABAg,Netral,0.55
UgxNbIP58KGY1kbvwz94AaABAg,Positif,0.6
UgzY8AbWqDMQJWBEvvZ4AaABAg,Negatif,0.8
UgzmxBpGN_IXQvVr4KZ4AaABAg,Netral,0.7
Ugw7rkY2lLakKC2O-eF4AaABAg,Positif,0.55
Ugzve0iRVvSNXlN_kdx4AaABAg,Negatif,0.6
UgzGKmnQWSw-WXKlXVR4AaABAg,Netral,0.6
UgytvYP3J4oM3zAlFph4AaABAg,Positif,0.6
UgyjUPBModVKPo7vIZZ4AaABAg,Negatif,0.85
UgywV7-Kwh7uAfANJkB4AaABAg,Netral,0.55
Ugzpj_QefWu1XDcBp8N4AaABAg,Positif,0.55
UgySsW17E-p661CQIp54AaABAg,Negatif,0.75
Ugy6Y_V0MB6D4Ls-Slx4AaABAg,Netral,0.5
UgzNBwKpdzYVz06-erR4AaABAg,Positif,0.7
UgxxGVxi7K3npGfiH-R4AaABAg,Negatif,0.6
UgzPADAu5cno985TBkd4AaABAg,Netral,0.6
UgzSNyLjPr-Y7BIwbp54AaABAg,Positif,0.75
UgzpUdDHg8vjU9D8jAp4AaABAg,Negatif,0.6
UgyrMO8jBFigqax9YOV4AaABAg,Netral,0.6
Ugz0VjHixzKEQVrmOfZ4AaABAg,Positif,0.9
UgyyHFsN83pKfBLKwrl4AaABAg,Negatif,0.6
UgwrK_b8uK99GhlqOd54AaABAg,Netral,0.65
Ugx3aLxGi91k_xqMeQx4AaABAg,Positif,0.7
Ugwv3DL17SGjaS4Y51l4AaABAg,Negatif,0.6
UgyzsxGwAIh5YMt9q_N4AaABAg,Netral,0.6
Ugy6gg88lwrqAIXBxPB4AaABAg,Positif,0.85
Ugxh-QwdZKIqmq9M5ul4AaABAg,Negatif,0.6
UgwmEUrQbvmyP28Q8Mx4AaABAg,Netral,0.45
UgzeuMenlip49apUr3F4AaABAg,Positif,0.7
UgyEmESNfJqAqfPLBcd4AaABAg,Negatif,0.6
UgyPFg4FzfXzbA5sy-t4AaABAg,Netral,0.5
Ugw0E5b1NlESHPQG-zh4AaABAg,Positif,0.8
UgzjdwMhutzTdouF7Il4AaABAg,Negatif,0.6
UgyEDQGt8M_C-cs9keB4AaABAg,Netral,0.7
UgztxNERgIvgiLw5Q1l4AaABAg,Positif,0.8
Ugyi99FBsDDiSJENIlx4AaABAg,Negatif,0.7
UgzV0QQRupcCEIMmyP94AaABAg,Netral,0.55
UgxPsukKLnDHWvhbXip4AaABAg,Positif,0.6
UgxjPQ-6pFfzZzwtowV4AaABAg,Negatif,0.65
UgyD1_hTOur-GQ-ltsV4AaABAg,Netral,0.5
UgwGWTVE3x2F-jjy8zF4AaABAg,Positif,0.6
UgwvKxaJeHQLpTcimMJ4AaABAg,Negatif,0.85
UgwXue6Oj_KkRITi4YF4AaABAg,Netral,0.55
Ugxc_fJJcnQWubWI_LN4AaABAg,Positif,0.7
UgzSyYfuvXHk4oj6hXZ4AaABAg,Negatif,0.75
UgwQuwVZZth6xuUiftZ4AaABAg,Netral,0.5
UgwURjNJpL5gyEq6am14AaABAg,Positif,0.6
Ugzh_fMhm6InxddSQAt4AaABAg,Negatif,0.65
UgydWqypR5F7oHCtyBZ4AaABAg,Netral,0.55
Ugxt1ipPYUu5cKugmTl4AaABAg,Positif,0.55
UgzZoOfet8Bv7PEPbHx4AaABAg,Negatif,0.65
UgwyhMgSPKLKE5AmwBp4AaABAg,Netral,0.6
UgwpW2W_cU0XXKwahvN4AaABAg,Positif,0.65
UgyOSxoUOMM-bmIm06x4AaABAg,Negatif,0.7
UgwoCdCuq5lB79Ifotx4AaABAg,Netral,0.5
UgwgkY-VaO54lfyYfwp4AaABAg,Positif,0.85
UgyhXCTMzsKzGmSXSE94AaABAg,Negatif,0.75
Ugy6YB1ZMtR6_e539pB4AaABAg,Netral,0.5
UgwLM-zWb-_wPCNEEqd4AaABAg,Positif,0.7
Ugwpvxz4W2uiogk7Q3d4AaABAg,Negatif,0.65
UgwgX477JTkzK8EwBfl4AaABAg,Netral,0.6
Ugw_TliCj1xKHqarccN4AaABAg,Positif,0.85
Ugy3mV_3S5kP40LlHqd4AaABAg,Negatif,0.65
UgxwvqzxJlh4gFyn9jF4AaABAg,Netral,0.5
Ugy4043jxlKHIui4lDZ4AaABAg,Positif,0.85
UgzOW8GB1FHvdAgXSOV4AaABAg,Negatif,0.6
UgwEyLHOlnMYL8gdMxF4AaABAg,Netral,0.5
UgxVeZo3Cy3Udnd8m794AaABAg,Positif,0.85
UgxOyNqbTL6LagsRqc94AaABAg,Negatif,0.6
UgwCoXZFFfXYA83AH9l4AaABAg,Netral,0.5
UgytUBDbiKMBqwpqC9l4AaABAg,Positif,0.8
UgzBbx4XnMwRN126e9d4AaABAg,Negatif,0.7
UgyGzt8YJVdY_jP4dQF4AaABAg,Netral,0.4
UgwEyXoS23WV-pO9ctl4AaABAg,Positif,0.55
UgwKsTNBG0cVyIoq4154AaABAg,Negatif,0.7
UgwcF0C52iHbdXUcjSp4AaABAg,Netral,0.5
UgyqGPycBOxN657brol4AaABAg,Positif,0.6
UgyM5jlF6YlM5TA5drl4AaABAg,Negatif,0.75
Ugw-yvPZEIYUigODPXh4AaABAg,Netral,0.5
UgwYnLlpK3jo5V5cMuV4AaABAg,Positif,0.6
UgxyA_RIQNLihIdmwJp4AaABAg,Negatif,0.6
UgxDpLltdo3DurTh_XV4AaABAg,Netral,0.5
Ugyjb9F2kSfcL7jh3jR4AaABAg,Positif,0.85
UgwzZNbpsieYoEefQsZ4AaABAg,Negatif,0.65
Ugy0gFtaJv0Ejuoahn14AaABAg,Netral,0.45
UgyWsUBmkKQuei20abp4AaABAg,Positif,0.6
Ugy9Hl7Gtygur0UE-Pt4AaABAg,Negatif,0.7
Ugwh_XemyuYTFw7Nzv94AaABAg,Netral,0.5
Ugzgcz6YfQUMsWExZfB4AaABAg,Positif,0.6
UgzRVziv757qpGVp9jF4AaABAg,Negatif,0.6
Ugxyt47H49ZjGzlrEDN4AaABAg,Netral,0.6
UgwXRmNBAMLPJ1fl4lB4AaABAg,Positif,0.55
Ugz4JS_Isi4lnQoNhgt4AaABAg,Negatif,0.65
UgxsH6AmGvFbyfACyG14AaABAg,Netral,0.55
Ugysq789_uoM8Qc4NaZ4AaABAg,Positif,0.55
Ugy0qveyeKzIa1CQqvx4AaABAg,Negatif,0.65
Ugy0nPFOCs8B--5Fh0B4AaABAg,Netral,0.9
UgxM_JrBHjBlG0cESFp4AaABAg,Positif,0.75
UgxoyfnXXWlKdO08G9l4AaABAg,Negatif,0.7
UgzMcHS2JbHTe7GhtKF4AaABAg,Netral,0.5
UgyoYOIMhEIiRr3XfO54AaABAg,Positif,0.85
UgwpNtcHxq1jndPhhXR4AaABAg,Negatif,0.65
UgwCJ3mHsZL85Cxv3Ed4AaABAg,Netral,0.8
Ugx6GDtZJkJ3pY87Lml4AaABAg,Positif,0.7
Ugz9CB62-7VA3_sCXip4AaABAg,Negatif,0.65
Ugx3u1slL8h6QlK-8b54AaABAg,Netral,0.5
Ugx-M2S8euTBn0T02fl4AaABAg,Positif,0.85
UgxIk5THH3MQEFJQCgV4AaABAg,Negatif,0.55
Ugxz50ylG2UYNZKcIkt4AaABAg,Netral,0.55
UgyJ4CL7o3GOHQb0VCZ4AaABAg,Positif,0.8
Ugw5MEpFUegZF6_VgsF4AaABAg,Negatif,0.6
Ugwsst1z4Ba11VcfIoR4AaABAg,Netral,0.5
UgxcRIu4rwwi9Grekx94AaABAg,Positif,0.65
Ugze6OSAfgeQALsQqWd4AaABAg,Negatif,0.65
UgwUtMVfQpzr3BkFwut4AaABAg,Netral,0.5
UgyFrs9vunLdqpvH3SN4AaABAg,Positif,0.6
UgxNwyue7RamRCq1BUV4AaABAg,Negatif,0.85
Ugx7gerUi6CF7FkIed94AaABAg,Netral,0.5
UgxjcXOmBIHgA7t3NJN4AaABAg,Positif,0.65
UgzF9hMbLwzmOk8xTt94AaABAg,Negatif,0.85
UgxrvKG81W0dVgD-XJF4AaABAg,Netral,0.6
UgyNMvug-y8ITNUj4rJ4AaABAg,Positif,0.65
UgyquRjGfEnJ5NVE6vB4AaABAg,Negatif,0.85
UgzslPNLUDpXtNt9ZGF4AaABAg,Netral,0.6
UgzE3eg_nVlGHwU0ZPt4AaABAg,Positif,0.7
Ugyj0BLYdkFEH4Xw1yB4AaABAg,Negatif,0.8
UgwfSgegBGCQQriNSdF4AaABAg,Netral,0.5
UgwM7mP93gaNxUlQJu54AaABAg,Positif,0.7
Ugx2NrCFzOJUQYcF15B4AaABAg,Negatif,0.8
UgzOn0tDn_mjo15B8gN4AaABAg,Netral,0.5
UgwSRmpQS99w3-gqCgV4AaABAg,Positif,0.9
Ugxm02CqKS58-98tGAB4AaABAg,Negatif,0.7
UgxzIatL82z1LHSPhp94AaABAg,Netral,0.55
UgzHZIiiKjl8MgQw_iB4AaABAg,Positif,0.55
UgytHYi6oZ8QKWOKwBR4AaABAg,Negatif,0.8
UgzOk-ljZjCJsO08BB54AaABAg,Netral,0.5
Ugwj1c5w-WrkXPqDHqR4AaABAg,Positif,0.7
Ugzgff-HaK9VUR_I-j14AaABAg,Negatif,0.55
Ugxv7fLs-C8vBURdfad4AaABAg,Netral,0.5
Ugy3G8EGansdf0j8PgZ4AaABAg,Positif,0.7
UgzwmxFSyIQww5Nz7r94AaABAg,Negatif,0.7
Ugyxo8xisWAFkyazMgt4AaABAg,Netral,0.5
Ugxk0Kgq7z44vx0yBsR4AaABAg,Positif,0.55
UgyzKeODxRewz8Uz1ip4AaABAg,Negatif,0.7
Ugw45XZD1OAMj6LOL3p4AaABAg,Netral,0.55
UgzCJXLqvKpZTD0Bb754AaABAg,Positif,0.8
Ugw9ukEKfu_QOfGD1gR4AaABAg,Negatif,0.6
UgwMuKkZ49nd8WCfjYh4AaABAg,Netral,0.5
UgyIV5Rjgzwlvfjgd_B4AaABAg,Positif,0.55
UgzjQUUFt2pw5ilTXoh4AaABAg,Negatif,0.85
Ugzn7rWukMRIhrqk-sh4AaABAg,Netral,0.5
UgzTP6XqvhoNKQIptuB4AaABAg,Positif,0.55
UgzpdtuITzhDMx3lNSt4AaABAg,Negatif,0.7
UgzlzVuGpACFA03sAyl4AaABAg,Netral,0.5
UgzE4hUQhQ33swBUDNB4AaABAg,Positif,0.55
UgxSb4Wk-Ef-K1aqv6B4AaABAg,Negatif,0.65
UgwzWbk2uvzkfZ9MkL14AaABAg,Netral,0.5
Ugx4sNWL_kH-ZH87LGp4AaABAg,Positif,0.55
UgxCuqvbt1B4ZbR2vBR4AaABAg,Negatif,0.65
UgyLOYhOFUv-BRW6m8J4AaABAg,Netral,0.55
UgwbmBH0UV6jdIoPskp4AaABAg,Positif,0.6
UgyE5QoGDzBz7r7-XJp4AaABAg,Negatif,0.7
UgxrZ13o4yO2weakx2d4AaABAg,Netral,0.5
UgzJbky4LD58smlG6LF4AaABAg,Positif,0.5
Ugxz_fr5-RbwJtNTcqd4AaABAg,Negatif,0.75
UgwimLGnK4JyGPZkjQ54AaABAg,Netral,0.5
Ugzkl_Dgefq1RA59-cp4AaABAg,Positif,0.65
UgydTqmICNiO4lu7uxh4AaABAg,Negatif,0.55
Ugy0bv5IZRaEfkXLyXN4AaABAg,Netral,0.5
Ugzutlz0lOuZ0V-qYaR4AaABAg,Positif,0.75
Ugx58eFuIlaePKVycM14AaABAg,Negatif,0.8
UgwtnXA1oNcgsLawbdx4AaABAg,Netral,0.5
UgwegecC2QniZD8TEwZ4AaABAg,Positif,0.7
Ugw8I50q4fIJPY9tNy94AaABAg,Negatif,0.75
UgxzdcCmed-LQaw_K3N4AaABAg,Netral,0.5
Ugxjq_I8I-2SPYdZDQ94AaABAg,Positif,0.88
Ugyu6TM42Fj8DekwGNJ4AaABAg,Negatif,0.6
UgyVYaZb6t9s9I8GUll4AaABAg,Netral,0.5
Ugxg3qt1hMb0NmCUUtN4AaABAg,Positif,0.7
UgzIBx6eVzxoWb2qbfJ4AaABAg,Negatif,0.7
Ugx1b_GI8g7gnamcHZF4AaABAg,Netral,0.5
Ugz0amgCJAMZ_XP4jV14AaABAg,Positif,0.62
UgxlMpWv1Qu4RPVDcAR4AaABAg,Negatif,0.55
UgyDI_C8y5KEoRT-K9l4AaABAg,Netral,0.5
UgyY7FvVn-Ncka7diRR4AaABAg,Positif,0.62
UgwbkgbtgdJuoXHDdOt4AaABAg,Negatif,0.55
UgxzPT-7yk1rDO5hXcZ4AaABAg,Netral,0.5
UgyPdn0BI_aIxVA_TuV4AaABAg,Positif,0.78
UgyBPnb4dPcFXflzdXZ4AaABAg,Negatif,0.7
UgxSJcmaMed9B0Zrtip4AaABAg,Netral,0.5
UgzS5wErSltiZ9gJaIp4AaABAg,Positif,0.62
Ugxc2OocaSKoScrer2Z4AaABAg,Negatif,0.6
UgzHtuBYhZVsb8YzVCZ4AaABAg,Netral,0.5
Ugw8NR_bX3o6SPTofSZ4AaABAg,Positif,0.6
Ugy7oPv9R8MT4-cmHvJ4AaABAg,Negatif,0.55
UgzhkfLcmKZdBtjWPW94AaABAg,Netral,0.5
UgzTsBTuUzAgnT1oWsF4AaABAg,Positif,0.62
Ugxc_R7V07NzhTHGuRl4AaABAg,Negatif,0.55
UgyhB1maFjwNsyopKO94AaABAg,Netral,0.5
UgxcSYHT7YWsgPqk-TB4AaABAg,Positif,0.78
Ugz8Yqi5rFI4ei7rvsl4AaABAg,Negatif,0.7
Ugzgg88H-AzGkuQEU_l4AaABAg,Netral,0.5
UgwzWOG5Z18RbS5vXeN4AaABAg,Positif,0.7
Ugwca2rGvlREc-Eb0xt4AaABAg,Negatif,0.85
Ugy06hJWGXuBt6B8rRF4AaABAg,Netral,0.5
UgzeDv89fULErvoeIYJ4AaABAg,Positif,0.82
UgyxpP5DQC5Y0g2KIoB4AaABAg,Negatif,0.55
UgybvnnI7Z8I3EIbAbx4AaABAg,Netral,0.5
Ugy_7HWLL0SBQc2VXMJ4AaABAg,Positif,0.7
Ugy6TpireCiSW3kk0iB4AaABAg,Negatif,0.7
Ugy0yyFCCT5oUR-2D8F4AaABAg,Netral,0.5
Ugx_FnmS-EEJJcP9Toh4AaABAg,Positif,0.75
Ugy3A5DD986jvxe47Mp4AaABAg,Negatif,0.8
UgyJtn58iTzdFhQ01WR4AaABAg,Netral,0.5
UgzhLfn7HUGx3S-p68Z4AaABAg,Positif,0.6
UgyL_4An4niEY3VNBD54AaABAg,Negatif,0.65
UgyUhIC--tc2B7bIfsh4AaABAg,Netral,0.5
UgwWyHoouRpZoIItpWZ4AaABAg,Positif,0.75
UgxQhWS7OURbsCc0xTZ4AaABAg,Negatif,0.65
UgzMZb04Umxo0owlmTt4AaABAg,Netral,0.5
Ugx7H62VrZ_W44tW9714AaABAg,Positif,0.9
UgwWj9BMe7luuuaHtD94AaABAg,Negatif,0.6
Ugz9RfWg2QToexwH__l4AaABAg,Netral,0.55
Ugx0dvtQlWJzjAz4ihp4AaABAg,Positif,0.6
UgzM_-7gMvturaWgzJ54AaABAg,Negatif,0.75
Ugy84wUxMaFgM7BR83R4AaABAg,Netral,0.5
UgxQSNhBCp6m9QvZbLd4AaABAg,Positif,0.55
Ugzp162_iBQ3NGyHhrp4AaABAg,Negatif,0.7
UgyYadC1hdtKbO212OF4AaABAg,Netral,0.5
UgwI3WBcAUhkRh-5_NJ4AaABAg,Positif,0.7
Ugw6Y2DlWy7_VHQuNc94AaABAg,Negatif,0.72
