comment_id,llm_label,model_pred,margin,confidence,text
UgyRcr7nBRPHjXtsx0x4AaABAg,Negatif,Negatif,1.1165,0.75,"Semakin yakin tujuan mereka bukan ijazah!!
Koar koar suruh tunjukkan sudah di tunjukkan juga masih lanjut!!! 
Apa tujuannya dan siapa yg ada di balik Layar"
UgxgrXLXCGBNO3O2YCp4AaABAg,Negatif,Positif,1.1019,0.75,Hentikan kasus ini setelah ijazah ditunjukkan serta di uji..kebohongan publik hrs diselesaikan krn sdh memakan korban dngn memenjarakan org..😒😒
UgyZUY_071Y9EIH5gqx4AaABAg,Negatif,Negatif,1.0988,0.75,"Gak terima mrk, eong yg fi cari buka krbenaran tapi kegaduhan kok. Tahan udah, masukin sel, biar tenang"
Ugx1W8b6GjUSXNRYm6d4AaABAg,Negatif,Negatif,1.0974,0.75,"Dah mau ngeles lagi ni suryo,gnti ugm yg di serang"
UgxH5DVJgzXDLscajSt4AaABAg,Negatif,Negatif,1.0971,0.75,"Keenakan jika di tunjukin kemereka ijasah PK Jokowi,,,tunggu sampe di sidang pengadilan,,biar dia pada sibuk dgn pekerjaaan pencemaran nama baik PK Jokowi ijasah palsu,,,"
UgzQvMhRGdo4TKSAPuN4AaABAg,Negatif,Negatif,1.0947,0.75,Luar biasa Roy panci untuk memperjuangkan hukum negara hilafah melawan negara panca sila semua institusi negara bertekuk lutut terhadap grombolan Roy panci buktinya mereka tidak dipenjara sedangkan kasusnya sudah lama
UgxtOKH3B70HfH9zIlZ4AaABAg,Negatif,Negatif,1.0919,0.75,Rismon dan Roy Suryo meneliti..  apakah mereka punya kompetensi untuk meneliti..sehingga bisa meyakinin ijasah yg diteliti itu palsu..karena kalau tanpa kompetensi setiap orang boleh menyimpulkan dan menyebarkannya keruang publik maka akan menimbulkan kegaduhan yg hasil penelitiannya masih dipertanyakan kebenarannya.
Ugy0Vd61-ny9WEtknzB4AaABAg,Negatif,Negatif,1.0818,0.75,"Sengaja pak jokowi gk langsung nunjukin ijazah,biar tau sp aja yg membenci dy."
UgyBh7LPDRG4t8bmqUN4AaABAg,Negatif,Positif,1.0799,0.75,Ijasa yg asli tdk bisa di tilep  mikir lah.
UgwSXG_mwT0b5vQTLSl4AaABAg,Negatif,Negatif,1.0797,0.75,"roy kerjaannnya panas2in keadaan, menghina, menebar hoax"
UgyrC-qRfg1U4PXfotV4AaABAg,Negatif,Negatif,1.0673,0.75,HOAX
UgyediOA6-G5h3kyfr54AaABAg,Negatif,Negatif,1.0614,0.75,"di bilang, grombolan itu mah gk akan puas, mski di tunjukan juga percuma, langsung kandangin aj...😂😂"
UgyPQ5lJnES9t2hoqZd4AaABAg,Negatif,Positif,1.0385,0.75,Benar Prof Lely.. ini ijazah sy .  Banting di meja.  Jelas semua..❤😂
UgwQWjQpwPT5bHaSZpZ4AaABAg,Negatif,Negatif,1.0382,0.75,Yang tukang bohong gerombolan luh pel... Rakyat Indonesia juga sudah pada cerdas pel. Mana yang waras mana yang kurang waras. Hidup pak Jokowi yes 👍💪🔥🔥🔥
UgwricacVSlu7jeNZPN4AaABAg,Negatif,Netral,1.0368,0.75,hidup jokowi
UgySo4cwWdxKfmGHONl4AaABAg,Negatif,Negatif,1.0361,0.75,Sudah diprediksi ditunjukanpun ada yg ngeles..
Ugw0iBqvkNf_OYzxG4t4AaABAg,Negatif,Negatif,1.0291,0.75,"Ladenin orang"" stress ga bakalan selesai""..d tunjukin jg percuma,"
UgwwNJQXdcdV_OMhVrJ4AaABAg,Negatif,Negatif,1.0138,0.75,deni aja punya kasus korop kok mau jadi pengacara apa gk masalah yg tepat itu yg nuduh yg buktikan rrt kan cuma modal foto kopi yg asli kan  pk jkw
UgwQe1tPj-GrIdFz8D14AaABAg,Negatif,Positif,0.9967,0.75,Kelihatan sekali pengacara ROY SURIO CS Ketakutan argumen tak masuk akal di hati rakyat bersuara awal2nya menudu fitna jokowi gak ada ijaza lalu kalau ijaza itu asli ya habis perkara dan selesai gila stres org2 ini LANJUT SAJA KE PENGADILAN ITU YG RAKYAT INGINKAN
UgxLyDrUmITmw501m-t4AaABAg,Negatif,Negatif,0.9936,0.75,Di bilang mereka itu percaya law yg nunjukin itu malaikat pencabut nyawa astagfirullah
UgyamckLFR48I5bxjnp4AaABAg,Negatif,Negatif,0.9834,0.75,"Jadi orang jangan suka suujon ,dosa   tau karna belum ada buktinya tuduh sana tuduh sini mengira ngira"
Ugy1QnhQQ9o-_JKhVhd4AaABAg,Negatif,Positif,0.9683,0.75,"Ini telat upload ya,,,ijazah sdah di sita dan tunjuk kan saat GPK.."
Ugwe8V_kZxZToLhDmOJ4AaABAg,Negatif,Negatif,0.959,0.75,Lebih baik menyeeah saja pak Roy
UgyeBCr4OmaLWHu4cYp4AaABAg,Negatif,Positif,0.9558,0.75,Jos prof2 Ugm...saya alumni ugm bangga ...
Ugz7drvaSD2j_95vMxp4AaABAg,Negatif,Negatif,0.9524,0.75,"Sakit apa ya mereka itu,kalau sakit berobatlah di beri kepintaran ko tidak bisa membuat contoh yang baik pada masyarakat,,jangan anggap orang diam itu seenaknya kau injak2 seperti itu,yang kau serang itu sudah banyak bermanfaat bagi orang banyak dan bangsa,ko masih di musuhi dan kau rendahkan seperti itu...miris sih lihatnya"
UgyTidchOD4sHWE9MnZ4AaABAg,Negatif,Negatif,0.9456,0.75,"Klau tdk bisa di raba hanya 
 melihat doang, tgl menuju pengadilan posisi Roe, dan Rismon, tifa, dlm bahaya"
UgxahXwXvn8RXZi9RI54AaABAg,Negatif,Negatif,0.9408,0.75,Apapun yg diminta dituruti tapi mereka tetap mbulut & tdk percaya
UgyBb8FUwm5Q03_ELy94AaABAg,Negatif,Positif,0.932,0.75,Yg diupload Dian Sandi itu ijazah asli yg difoto copy berwarna justru itu yg bisa dianalisa bukan foto copi hitam putih yg g bisa di analisa
Ugxu2qykQOp12RtHfwV4AaABAg,Negatif,Negatif,0.9259,0.75,"Yg nduh yg hrs menunjukan.kpok lo kna psal berlapis,mmpus lo bkl msk kndang,orang baik bkl mnng"
UgwmiJ876zmVQVaWLkN4AaABAg,Negatif,Negatif,0.9174,0.75,"Kalau memang Ijazahnya Pak Jokowi benar benar Asli ,tapi para penuduh palsu masih ngeyel , 
Negara tidak boleh kalah
Hukumanya para penuduh diperberat saja"
UgwU04Zecz-Wyuwx_eh4AaABAg,Negatif,Positif,0.9149,0.75,"Jokowi selama menjadi presiden memang sembrono dalam mengambil kebijakan.
Tapi saya yakin ijasah nya asli.
Kalau UGM di bayar atau di intervensi kesimpulannya adalah 
INDONESIA SUDAH KRISIS KEPERCAYAAN."
UgxycucaBHufUSxcy5x4AaABAg,Negatif,Netral,0.903,0.75,"Andi aswan jangan di undang ke TV krn dah sering veradap BURUK ..hanya seorang yg beradap BURUK menyebut orang lain conggor,"
UgyTKLuyjP-Qxm8ul5Z4AaABAg,Negatif,Negatif,0.897,0.75,"Gerombolan pecundang...biarpun ditunjukan para pecundang ini pasti tdk akan percaya,harusnya gunakan hukum rimba saja tumpas sampai akar2nya"
Ugw-4z8BAFf28aDzIZR4AaABAg,Negatif,Negatif,0.892,0.75,"Penelitian apa rismon, loe pada penelitian Abal Abal copy Kho diteliti"
Ugyd63oAbO9x5lEMwI54AaABAg,Negatif,Negatif,0.8901,0.75,Nah yg minta pak jokowi dr dl kasih tunjuk skg br taw kan knp pak jokowi menolak kasih tunjuk...😂
Ugynwa3nZRh1J9jj9oR4AaABAg,Negatif,Netral,0.8596,0.75,Gerombolan Roy Suryo panci cs. Kapan ya pakai rompi khusus 😂😂
UgzGT31pNF0NPhDsTCZ4AaABAg,Negatif,Netral,0.8588,0.75,Argumen pelapor sangat lemah. Hakim MK memang Keren
UgzPi5Rn4BrI8Ivhnht4AaABAg,Negatif,Negatif,0.8578,0.75,"Roy Suryo kekeh bnget y ga BS apa ngurusin yg bermanfaat buat negara atw  minimal buat diri sendiri gitu malah  fitnah2  BPK Jokowi orang yg bnyk jasanya buat negara ,& masyarakat Insyaa Alloh sll melindungi BPK Jokowi & keluarga Aamiin"
UgyScZOmerL34mQh_z54AaABAg,Negatif,Negatif,0.8416,0.75,Mas kau bertanya kepada ibu rektor tapi kau bertanya lagi orang2 mengatakan ijazah palsu jokowi palsu jadi kalau kau mash tidak percaya sama ibu rektor ngapain kau capek2 bertanya? Arti nya kau kalau percaya sama orang yang penbenci pak jokowi kau ikut saja dengan mereka2 yang menbenci pak jokowi
Ugx0nH_eOLSPpXGka_R4AaABAg,Negatif,Negatif,0.8415,0.75,"Halah, katanya tggl tunjukkan aja selesai"
UgwnlT2dhbglR3VpULl4AaABAg,Negatif,Netral,0.8388,0.75,"Yang paling Ahli tatanegara itu 😅😅😂😂
Banyak minusnya 😂😅"
UgwNihVlSNCiJubLRXd4AaABAg,Negatif,Negatif,0.8363,0.75,Yg ngadu domba kan kalian Roy cs..knpa koar2 anak bangsa di adu domba..brarti kan kalian yg ngadu domba..kalian yg bangunkan macan lgi tidur kdg aneh..Roy cs tuh ijazah trs yg di urusin emang GK ada urusan lain apa ya😮
UgzBLp-voUGOgDtVNGB4AaABAg,Negatif,Negatif,0.8323,0.75,"terus mulai dari Presiden Pertama samapai SBY, siapa yng tdk mengangkat, memperhatikan,  Keturunannya, / anaknya / keluarganya,.
- coba lihat anaknya Pk Soekarno, anaknya Pak Soeharto, Anaknya Bu Mega, Anaknya SBY.
- Bahkan kalau negara KERAJAAN langsung bila Rajanya Mangkat / meninggal  yng menjadi  Raja Anaknya.
- dn kenapa Mulai dari Bpk Ir. Soekarno tdk disangsikan Ijasahnya.. 
- kok ndak kasihan kpd Bpk Jokowi tetus dihujad tentang Ijasah.
- ingat yng menghujad KARMA,. menantimu."
UgyzjtcosNsTKLOfXE94AaABAg,Negatif,Positif,0.8226,0.75,Razman ini pinter😂mau ngegiring inti permasalahan ke yg lain wk bukan ke substansi ijazah😂
UgyiJdU7Jw1Nysqahzd4AaABAg,Negatif,Negatif,0.819,0.75,Enak betul dihentikan mulutny udah cemarkan nama baik jokowi
UgwAziLMKqGfaiCxJUR4AaABAg,Negatif,Negatif,0.8154,0.75,Ya Allah ya robbi... ini kok iya orang seperti punya dendam pribadi mendalam.. di balut dengan bahasa bahasa yang nampak seolah olah akademis... scientist... ini roy cs dan mereka yang tidak suka dengan jokowi akan melangkahkan segala cara untuk melampiaskan ketidak senangan tadi... masalah nya media juga selalu memberikan panggung untuk mereka yang penuh dendam ini...
UgxyoypnF5GCSsSpJpB4AaABAg,Negatif,Negatif,0.8127,0.75,UU nya sudah bagus dan lengkap tergantung dengan manusia nya. Menuduh tanpa bukti memang harus di proses hukum.
UgzS9ZPfvj1hRD77TPF4AaABAg,Negatif,Negatif,0.8056,0.75,"Almarhum pakde gua prnh jd kakak kelasnya di kehutanan UGM & beliau emang lulusan UGM, tapi gua yakin klo gua ngmg gini gua di tuduh antek termul 🤦🏻‍♂️😂"
UgwWf_3kBFXSs66VbtV4AaABAg,Negatif,Negatif,0.803,0.75,"Pengacara emang begitu, muter2. 
Sekarang bilang hakim yg berwenang.....kelihatan semakin 🤭🤭🤭"
UgxXDx8j_acPbxoppRh4AaABAg,Negatif,Negatif,0.8002,0.75,Kan yg di persoalkan ijazahnya terus ijasah sdh asli bagaimana ini mau cari yg lain lagi
Ugw9ZSgr7uMASu67WHh4AaABAg,Negatif,Negatif,0.7996,0.75,"😂😂Roy Suryo ko percaya pasti ada aja yg kurang ini itu,,
Lh dulu minta nya nunjukin😂,"
Ugxfk5BmWa5H1JRqRAJ4AaABAg,Negatif,Negatif,0.7932,0.75,Intinya pengajuannya ditolak..tidak usah bertele tele langsung masukkan ke 3 orang ini ke hotel prodeo
Ugx2dP7CCg-WzvwK_0N4AaABAg,Negatif,Negatif,0.7861,0.75,Pa suda berkali2ditanya kalau ditunjukan behnti ga mungkin percaya ngotot dia suda tunjukan ga percaya kurang apa si UGM sama saksi sama 2lulusga percaya juga teroris itu biar dijalaskan KPU ga percaya
UgzTAhG4ubS85V1lMzJ4AaABAg,Negatif,Positif,0.776,0.75,Bapak tanya teman atau keluarga bapak yg berprofesi sebagai hakim bisa apa hakim menilai atau menyatakan sebuah ijazah asli atau palsu TDK bisa pakkkk
Ugy6U--z9R1L6AhJhvF4AaABAg,Negatif,Negatif,0.7728,0.75,"Itukan bukan soal ijazah, indikasi nya mau menjatoh kan pk jokowi, walaupun di tunjukin gk bakal akan selesai"
UgwUQpw5rTxY7V9T2ep4AaABAg,Negatif,Negatif,0.7558,0.75,Ini acara hoax kebeneran nya nda jelas 😂
UgyLgDsWr73cwzG9YfF4AaABAg,Negatif,Negatif,0.7529,0.75,"Polisi tangkap dan tahan TIRORIS sbb hukumannya >5thn, ini perintah hukum !
Bosan terlalu lama dan bikin gaduh !"
UgwEnnjU5w2AFDlLzX54AaABAg,Negatif,Negatif,0.7274,0.75,"Roy dkk. Cepat masuk bui, jangan di tunda2, tunggu apalagi"
UgwZ1LzlpDcEJLoVY5p4AaABAg,Negatif,Positif,0.7267,0.75,Setelah di tunjukin padti ada embel2 nya lagi
UgyMUeYXicr7y1E8f0l4AaABAg,Negatif,Negatif,0.7167,0.75,Nah inii roy panci lagi ngoceh yg bikin gaduh ya panci s7 massuk bui 😅😮😮
UgyFo0pu3PGNQgsjodZ4AaABAg,Negatif,Positif,0.7154,0.75,Kalao saja tompel kosinudin itu di permasalah kan palsu misal nya ?itu pasti bermasalah dan itu tidak benar....secara uji feronsik hasi leb itu terbukti tompel kosinudin itu bukan imitasi tapi 100 asli dan tak terbantah kam lho.
UgxEfIwze8kp3_1Wnup4AaABAg,Negatif,Netral,0.7111,0.75,Saldi Isra memang benar.
Ugx3qZ2GB6yuHrMgYQp4AaABAg,Negatif,Negatif,0.7,0.75,Rakyat sudah pinter tentang isu inti nya ini oprasi politik di THN 2029 dengan mengangkat isu ijazah tapi rakyat tau arah nya kemana
UgzULE-sTXeJr2La7BZ4AaABAg,Negatif,Negatif,0.6978,0.75,"y betul2,, menunggu dipenjara salh satunya.😊😊 lihat tgl mainya dipenjara😂😂"
Ugwytyvhe46fGOF1xzN4AaABAg,Negatif,Netral,0.697,0.75,"Jngan di Terima lah lagi Roy Suryo di Fakultas apapun ,,terutama di UGM ..parah Roy Suryo ini ..gara-gara  nggak  dapat jabat jabatan smasa Pak Jowowi waktu menjabat .."
UgxL5QLLxlm9HRNmjgV4AaABAg,Negatif,Negatif,0.6921,0.75,"Saya dukung ibu 100 persen👍👍 lewat Roy panci cs tukang bo😱malu,,in aja sudah salah ngotot LG berani lawan itu ibu jadi malu kau cs🫣 menyala ibu kebenaran pasti terungkap untuk para pembenci rakyat tak suka di adu domba jangan suka fitnah ingat karma itu ada lho mas roy🤭"
UgweUpCPyQTJWUXNVE54AaABAg,Negatif,Netral,0.687,0.75,Roy suryo otak tumpul atau otak jongkok maka perkara ijazah di jaddiikan bola liar sengaja. Krrn pengangguran
Ugyd5ZnbCHKhmeMu__54AaABAg,Negatif,Netral,0.6828,0.75,Suryo menunggu jeruji
UgyWiUemoBzN4_W5m9h4AaABAg,Negatif,Netral,0.6762,0.75,Tolok Pak Hakim Mereka ini Propokator
UgxbR8yuFBvlD_gOXbZ4AaABAg,Negatif,Positif,0.6732,0.75,"Semakin kedepan isu dugaan ijazah palsu SEPERTI PASAR IKAN  SEMUA  HNYA MENCRI KE UNTUNGAN.... Pak Jokowi mau di desak desak ingin di takut takuti dg karangan buku palsu hahahahah 

Ternyata ini isu BLAKRAAN"
Ugy58IS2fZZ0MF2FUJh4AaABAg,Negatif,Negatif,0.6721,0.75,Sisakan 1 maling panci biar koit di penjara😂😂😂
UgzCOm1pezK931VD2xB4AaABAg,Negatif,Negatif,0.672,0.75,"Ibarat kancil menebar pitnah untuk menjatuh kan macan , semoga tetap sehat ya bapak pembangunan"
UgzZMp_b2HDXH5K_A5l4AaABAg,Negatif,Negatif,0.6682,0.75,Udah penjarakan rismon roi panci tifa  juga pengacara roi panci
UgwwYBCyEN2oMZjom254AaABAg,Negatif,Positif,0.6515,0.75,"Heh sur,  sy dlu jg waktu bikin skripsi (dlu jg disebutnya skripsi),  sy jg sllu brtanya pd Asdos sy  ktika mau diajukn k Dosen pmbimbing skripsi sy (krn sy mrasa gbs/takut salah & dimarahi dos pembimbing),  kbetuln Asdos sy orgnya ramah & mau ngajari!  
Jd MUNGKIN  begitu  jg dg p Jokowi.  Emg msalah??! & trbukti stiap Bab yg sy Ajukn pd  Dos pembimbing sllu di ACC,  paling hnya da  yg hrs ditambah ato dikurangi sdikit sj. 
& Akhirnya sy bs mnyelesaikn skripsi sy hya dlm waktu (klo g salah 5x pertemuan sj).  Alhamdulillah.  
& Skrg klo ditanya sypun Akn mngatakn : ""Berkat Asdos sy tu,  skripsi sy bs slesai dg cepat!"""
UgwxHq5tN-hzwmAe5dt4AaABAg,Negatif,Negatif,0.6439,0.75,"Gimana kalau doping nya uda meninggal? Bukti apa lg yg harus dibuktikan? Percuma kalau uda benci, dikasih tunjuk ijazah aslipun pasti bakal dibilang palsu.. roy roy"
UgyWOC7mWosOkSd56dZ4AaABAg,Negatif,Positif,0.6399,0.75,"Nah kamu juga TV berita tapi kok kurang cerdas. Malah ikut meramaikan juga sesekali. Kalo  Ijazah Jokowi palsu, karirnya susah tamat saat dia jadi walikota Solo. Saat itu dia siapa? Bukan siapa siapa? Hanya kelas walikota, kalopun ada skandal ijazahnya palsu gak kan ada yang bisa menutupi, gak kan ada hal hal berbau konspirasi untuk menyelamatkannya. Tapi sekarang ini malah itu saja yang terus dibahas, berarti ini gerakan.."
UgzRUQJFPSuoD2iKJM14AaABAg,Negatif,Negatif,0.6383,0.75,Klw orang sdh dendam kesumaat..  biiar dikasi bukti kongkret tetap saja akan selalu dicari2 kesalahannya.....
UgxsUMhrm4_IZsb7zl14AaABAg,Negatif,Negatif,0.6374,0.75,Nyari ijazah asli sudah di kasih ganti ijazah pembanding...nanti pembanding di kasih muter lagi cari alasan...udah bagus langsung pengadilan..
UgyILxYGbeAzCX4wVr54AaABAg,Negatif,Netral,0.6365,0.75,Hakim cerdas. roy cs siap2 pakai baju oren
UgxdUJ8DUxqMwNB1eLt4AaABAg,Negatif,Negatif,0.6339,0.75,Rusak zam negara kalau ngikuti kemauanmu.. Manusia kok tdk percaya sama instansi negara.
UgxA5OCNrdj4YvgX_Mt4AaABAg,Negatif,Negatif,0.6199,0.75,Knp relawan pak jokowi slalu ada?? Profesor aja bertanya..padahal jawabannya simpel.. ya krn kalian pembenci Jokowi berisik trus membabi buta...
UgzK7qWv452c7FxpLz14AaABAg,Negatif,Negatif,0.6073,0.75,"Klo manusia SDH jdi tersangka,alasannya kriminalisasi.,makanya klo pnya mulut harus bicara yg cerdas.jngan cengesan dan menghina pak Jokowi."
UgydfU7b8kntAL70kZ54AaABAg,Negatif,Negatif,0.6059,0.75,Semoga segera diadili dan dieksekusi masuk penjara.... Semua rakyat punya hak sama... RRT rakyat biasa tidak ada istimewanya.. Jangan terlalu dimanjakan... Cepat diadili supaya rakyat tidak tambah dibuat kacau
UgxwsWyR3_fte-TCaiN4AaABAg,Negatif,Negatif,0.6052,0.75,Yang Melanggar Hukum Toh Surya Menuduh Ijazah Pak Jokowidodo Palsu Buktikan Toh Surya Ca Ini Sarjana Hukum Abu Abu
Ugw3qDbSqm2cc-Roo2N4AaABAg,Negatif,Negatif,0.6024,0.75,"Sy sebagai rakyat setuju klu para pengugat harus di bawah ke jalur hukum ,biar ada pembelajsran utk yg kain utuk tdk asal menggugat org lain hak org lain ,hukum harus di tegakan di nkri ini"
UgwnzeajCyBZ88VYNAZ4AaABAg,Negatif,Netral,0.5898,0.75,Roy Suryo sok suci anda ini kerjaannya teroris namanya di sebut maling .Jokowi itu berjasa BG ngra ini .
UgxM3_YctRlt9GqiaOx4AaABAg,Negatif,Negatif,0.5847,0.75,"Dia lupa bambang tri dan gusnur dipenjara jaman jkw.

Dipenjara loh, masi aja rivai sontoloyo berasa jokowi si paling pemaaf berhati mulia. PRET"
UgyFL0_ZC4JvdAli2L54AaABAg,Negatif,Negatif,0.5831,0.75,Ini  sebenarnya bukan hanya jokowi yang dilecehkan  juga adalah UGM. Semoga lembaga peradilan bisa memutuskan yang benar
UgwZkUHUG3G8jtRwlLt4AaABAg,Negatif,Negatif,0.5583,0.75,"Aneh kok udah liat banyak lagi alasan nya yah,apakah Roy ini mmng sengaja buat gaduh"
Ugyw4gN70a15zj27-yl4AaABAg,Negatif,Negatif,0.5582,0.75,"Mebi asa rudet ieu rombongan org2 gak ada guna ini....ada saja,,,katanya KLO ditunjukin gak ada lagi ngomong tapi ini duuuh"
Ugx4C_TKxC-2n6vzTmV4AaABAg,Negatif,Netral,0.5482,0.75,"😂😂😂
Om roy & om rismon sewot ga dapat sp3"
UgzRPw7WPZvevGScoEl4AaABAg,Negatif,Netral,0.5467,0.75,Memang suryo kurang kerjaan.  Apa untung nya ungkit izaja jokowi
UgzUIubq2grJbfb1xCV4AaABAg,Negatif,Negatif,0.5462,0.75,Biar tunjuki aslinya belum tentu diakui oleh Roy Suryo juga
UgwSUMogsk_bVS8_QcV4AaABAg,Negatif,Netral,0.5427,0.75,"Roy Suryo Roy suryooo, hidup luh ribet banget😂😂
Pas pihak Jokowi berbicara, pihak Roy Suryo mulai nyerocos matahkan omongann😅😅😅😅"
Ugz5aPXWoZviLHNEtEV4AaABAg,Negatif,Negatif,0.5426,0.75,"Malaikat juga bingung kalau minta di tunjukan undah di kasih masih gak percaya,,, mirip kisah rosul thomas yang gk pernah percaya tentang kelebihan nabi is'ya dan terus saja menyangkal mesti sudah melihat mukzizat² yang di lihatnya sendiri."
UgyplL9YISqn73ZHQkR4AaABAg,Negatif,Negatif,0.5378,0.75,Iki pembenci pak Joko Widodo yang akut tapi kalau nanti gak terbukti kamu harus siap jadi pesakitan setuju gak guys
Ugz3ijUJRYwUPnHs3lt4AaABAg,Negatif,Negatif,0.5358,0.75,"Refli Refli permohonan aja salah kata nya jago, jogoan neon😂😂"
Ugxk0nw9N1X1ln3C6ix4AaABAg,Negatif,Netral,0.5312,0.75,Sejak kapan relawan mempunyai kapasitas penelitian yg dmna bukan bidangnya..tidak punya legalstending pula dlam sbuah berperkara...kocak
Ugyuly9sIYjlaDAlGXZ4AaABAg,Negatif,Negatif,0.5256,0.75,"Ya gak bakalan percaya
Klo orang sudah berfikir dan yakin daun itu warnanya biru, mau ditunjukkan daun apa aja tetep warnanya biru bukan hijau 😂😂"
Ugx8_ghwu6RP-m5JgJR4AaABAg,Negatif,Negatif,0.521,0.75,Jangan demi 1 orang menghancurkan 1 Universitas yang sudah melahirkan banyak orang Hebat
UgwzPhW0YQk2stj8Ykh4AaABAg,Negatif,Negatif,0.5172,0.75,"Saya rakyat kecil udah muak lihat orang""
yang bikin gaduh negara soalnya sudah
di tunjukan juga masih ngeyel aja mau
cari apa lagi ngomong demi keadilan terus aja nyari ribut udah pa polisi kurung aja 
pusing rakyat lihat"
Ugxghx5KnDz_cdI2x7p4AaABAg,Negatif,Positif,0.5115,0.75,"Kenapa kasus ijasah palsu di hentikan , klo sampe kasus ijasah palsu di hentikan hukum di ndonesia lemah bagi politik elit, klo bagi masyarakat kecil hukum nya di tegak kan , supaya tau mana yg di jolimi atau yg bohong , di mata rakyat indonesia baru tau ada mantan presiden di olok oloki sampai di tempat kuburan di sebut"" ,sy sebagai rakyat kecil merasa  mantan presiden di hina dan di olok oloki , presiden kita presiden indonesia sudah banyak pengabdian nya dan tidak korupsi , masa di hina begitu saja, apa hukum untuk orang orang elit kebal !?"
UgxiyP31Z1Qrzi4lcrN4AaABAg,Negatif,Positif,0.4985,0.75,P.jokowi politikus tingkat dewa?Krn dngn mnunjukan ijasah di pengadilan maka kdpanya biar masing2 pejabat negara sprt anggota dewan bnr2pny ijasah ga cm modal ijasah omon2aja.manta p.jokowi👍.
UgxWaL0jcE0OpHI6Ph94AaABAg,Negatif,Negatif,0.4853,0.75,Kemapa dan siapa tuduh palsu 99.999 persen buktikan meliaran persen   buktikan
UgxzFwpZqJsxYZCQ5zJ4AaABAg,Negatif,Netral,0.4822,0.75,Lha lak ora percoyo 😂😂tho😂😂😂😂😂😂😂😂
Ugyu1ouE0uxY0KsSa6F4AaABAg,Negatif,Negatif,0.48,0.75,"Sya sd ngk tamat.tpi kalau lihat suryo cs sangat tdak sependapat.suryo cs ngawor.kpada ugm ngk percaya.kpada bareskrim ngk percaya.suruh aja hidup di hutan,suryo cs itu."
UgzXQlOj7yRitj1oJHZ4AaABAg,Negatif,Positif,0.4791,0.75,"Bagusbuklawantrussuryo,tidakmugkin,Jokowi,takmakansekolahan,Suryo,sudasalasalaaja,suryo"
Ugz3R4eWSjDw2pF4TU14AaABAg,Negatif,Negatif,0.4788,0.75,Orang itu banyak cari kesalahan .. orang cari kesalahan orang itu orang yang negatif . Berjuang pak jokowi aku kediri jawa timur berjuang bapak president jokowi
UgxOKYQsOOP07OPo7wl4AaABAg,Negatif,Negatif,0.4603,0.75,Betul kata bapa yg satu berani gak Suryo cs itu mau terima hukuman mati bila ijazah asli di tunjukkan
Ugx5LkelZhY-6tdioAl4AaABAg,Negatif,Negatif,0.4528,0.75,"Udah paham kan yang teriak tunjukin ajalah biar selesai,, ini buktinya di tunjukkan pun juga gak akan selesai,, emang harusnya langsung di persidangan biar punya kekuatan hukum tetap supaya gak ada lagi narasi baru"
Ugy1l_C6OiVgDFJwSnV4AaABAg,Negatif,Negatif,0.4471,0.75,kami masa masa rakat tenang berarti punya ijasa pak jukowi 👍👍
UgwoOY3huecl8ntzmFh4AaABAg,Negatif,Negatif,0.4467,0.75,Panci itu modalnya ngeyel kenyataan ijazah yg lain persis sama punyaannya pak Jokowi panci modal ngeyel.
UgxY0PJv8Axsbcsd3CR4AaABAg,Negatif,Negatif,0.4424,0.75,Semoga Roy cs secepatnya masuk buiiiiiii
UgwyDEoscRG8k12_tdF4AaABAg,Negatif,Negatif,0.4385,0.75,Deny prof cengeng  belum pembuktian sdh bilang kraminilisasi
UgxSP6uATFUZdE6LGSt4AaABAg,Negatif,Negatif,0.435,0.75,"Tetap di sngkal,pihak ugm sdh mnjelaskan gk d prcaya.aplgi phk polda...barisan org stresss"
Ugwvo1tFI-B_pPfKMNJ4AaABAg,Negatif,Negatif,0.4347,0.75,Kuasa hukum pak jokowi memang top cer sekali bicara lngsung buat orang laen ketahuan bohong nya😂
UgxT05AUkSvepi-hYKh4AaABAg,Negatif,Netral,0.4316,0.75,Lanjut terus tak ada perdamaian kami pendukung setia pak Jokowi
Ugz6Qko1q5_Sbl1uJGF4AaABAg,Negatif,Negatif,0.4258,0.75,Susah bicara sama org2 ga waras... Ada aja alasan nya😂😂😂
UgwjZnttPVLjO1iciWp4AaABAg,Negatif,Negatif,0.4228,0.75,Cieeee Panci Berharap Kasus Di Hentikan !! Katanya Pengen menjarakan Jokowi 😂😂😂
UgySTG2Qf23txo4urX14AaABAg,Negatif,Negatif,0.4148,0.75,"Bagus sekali turun semua para pakar hukum dan para ahli ,dan para orang orang yang cerdas lawan pihak hukumnya jokowi yang selalu ingin memenjarakan rakyat gara gara ijazah jokowi ."
Ugyj2tIOH5w89H4vAJN4AaABAg,Negatif,Negatif,0.4135,0.75,"Semangat UGM 👍
Jangan terprovokasi / percaya suntikan komen viewer dll"
UgyqmoiZOh798qTKwhB4AaABAg,Negatif,Negatif,0.4133,0.75,"Lihat aja caranya Roy cs,preming pitna,dulu perna saya kirim ini ijazah di jadikan batu loncatan,paham kata sujiwa ituloh."
UgywyZXXaihqTR1Xhy94AaABAg,Negatif,Negatif,0.4112,0.75,Roy suryo cs saya prediksikan akan  jadi terdakwa  terpidana
