comment_id,video_id,source_title,source_url,published_at,like_count,text,label,annotator,confidence,notes
UgwYQQXmNP951h9aCH94AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-19T22:23:36Z,0,Ini termul hanya pengacau bangsa..,Negatif,claude-llm,0.6,termul pengacau bangsa
UgxMF99WpWf80lUp-oN4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-25T14:48:35Z,0,UNTUK HARI KEDEPAN PEMILIHAN PJBT MULAI.CAMAT BUPATI GUBERNUR PRESIDEN BENAR2 PERIKSA/TELITI YG SEBENAR2NYA !!! NO INDUK BERAPA DIATAS DIBAWAH SIAPA TEMAN SEKELAS KEzPLISIAN ADA/KPU ADA !!! KOKBISA DI TERIMA TAK ADA IJAZAH !!! SUDAH POSZiTIP SYAH IJAZAH BARU TERIMA !!!NDA MALU KITA NKRI INI KOMEN ANAK /CUCU !!!,Positif,claude-llm,0.7,tuntut teliti ijazah pejabat benar
Ugy58HRV_WP_IYFHo3B4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",https://www.youtube.com/watch?v=4yjXBLcjynU,2025-10-15T03:26:46Z,21,Omongan bu Diana Keren.. puas nontonnya.. mak Tifa cengar cengir😂,Positif,claude-llm,0.7,"puji Diana, ejek Tifa"
UgxRE_AznDSAoDvK6wZ4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",https://www.youtube.com/watch?v=4yjXBLcjynU,2025-12-08T07:10:17Z,0,Aiman adil lah beri waktu bicara,Netral,claude-llm,0.5,minta aiman adil beri waktu
UgzpZ07gCR7m7bzllLd4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2026-02-12T18:12:10Z,0,Din mulut kotor,Netral,claude-llm,0.4,"hina Din, sasaran tak jelas"
UgyurBs-VnOril1wnR94AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-02-13T12:02:41Z,0,Yg menyedihkan NITIZEN polos n lugu yg percaya fitnah Roy cs walaupun tanpa data n bukti mereka terus memfitnah? Kok lugu banget ya?,Negatif,claude-llm,0.85,Roy fitnah tanpa bukti
UgyBgeDVKyD9HDkEcIR4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",https://www.youtube.com/watch?v=4yjXBLcjynU,2025-11-14T18:02:02Z,0,acara ngak jelas,Netral,claude-llm,0.55,acara tidak jelas
UgzPpZzioMZA6LSKRVJ4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2025-12-27T01:02:21Z,0,Roy panci Cengengesan Rambutnya sampai Rontok,Negatif,claude-llm,0.8,hina Roy Suryo panci
Ugx8tj6ka9RlOiRTjBd4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T11:00:56Z,1,Azam bkan ahli telematika 😅,Negatif,claude-llm,0.6,ejek Azam bukan ahli telematika
UgwImMFOdT7Ik16TEIB4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-19T16:29:31Z,0,Andi Azwar cuma menang suara sampai berbusa busa,Positif,claude-llm,0.6,ejek Andi pembela menang suara
Ugw8wYslBUH0MpdhqJt4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-17T20:55:03Z,0,Bang Hotman serasa lagi di ajarin alur pengadilan 😂 padahal dia yg pro kalo masalah perkara😂,Netral,claude-llm,0.5,sindir Hotman tak jelas
UgwuzznaIPRHjedBKEh4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2026-01-15T15:07:00Z,0,Ada jendral picek... mempermasalahkan fto ijazah Jokowi katanya ftonya tidak mirip. Pertanyaannya apa mungkin jika Jokowi memalsukan ijazah tapi menggunakan fto orang lain...?,Negatif,claude-llm,0.8,"bantah, mustahil palsu pakai foto lain"
Ugzun4M-qLmqEFhnbQh4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-04-10T04:47:03Z,0,Mantap ya.. Demi roy keluar duit sampai ratusan juta uang sendiri... Demi apa itu.... 😂😂😂😂😂,Negatif,claude-llm,0.65,ejek Roy buang uang sendiri
UgyJ7Ch4b-q0YorRBU14AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-21T16:39:09Z,21,Lanjutkan mas Roy Suryo 💪,Positif,claude-llm,0.75,dukung lanjut Roy Suryo
UgztAPjvAt7WsPdQu454AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-19T00:36:02Z,0,Mengganggu proses pembangunan negara.....sisihkan masalah ini....proses hukum CEPAAAT..,Netral,claude-llm,0.55,"minta proses cepat, tak berpihak"
UgzhVsBC_szFf4rKSa54AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-04-10T00:00:48Z,0,Aiman sdh keliatan miring ke jokowi. Sdh jelas yg dibilang kertas rasman itu data tapi ga ditunjukan ke penonton. Makanya Roy tiba tiba mengecek langsung. Harusnya minta dulu perlihatkan datanya baru deh tanya pendalamannya. Jangan disuruh bicara berdasarkan data tapi data tdk ada. Itu aja saran.,Positif,claude-llm,0.8,"bela Roy, sebut Aiman miring Jokowi"
UgwaRfeB4xfXsULm7x54AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2025-12-14T13:43:31Z,0,BERUSAHA MEYAKINKAN ...TETAP GA PERCAYA JIKA GA TUNJUKIN ASLI IJAZAH,Positif,claude-llm,0.85,"tetap tak percaya, minta ijazah asli"
Ugxzallbz5v7kGH4ygl4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-20T08:31:40Z,0,Kalo Aswan ada diskusi mjd kampungan.,Netral,claude-llm,0.5,ejek Aswan kampungan
UgwdhSx3uSlIY4STxxh4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T14:33:34Z,0,Tgl 15 April 2025 apa tuh,Netral,claude-llm,0.5,cuma bertanya tanggal
UgzrT7_WV4XvdRxuHKl4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-26T19:43:18Z,0,"Andi aswan itu cm corong doang, sampaikan apa yg org omong. dan mulut gede itu utk nutupi kebohongan",Positif,claude-llm,0.75,Andi Azwan corong nutupi kebohongan
UgyeaLfFJ6IHjnuNqPB4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-10T12:52:02Z,19,Hakim MK Keren 👍👍🇮🇩,Netral,claude-llm,0.5,"puji hakim MK, tak jelas"
Ugydj1LyfMKu0T5s2C94AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-01-27T04:37:11Z,0,"Roy ,refli Harun ,BPK jendral dan banyak LG yg dukung rrt ,semua it hasil karena d berhentikn sama p Jokowi ,jdi model g trima d berhentikan tp d beri amanah mlh ngawur terpaksa d pecat tp g trima dia 2 in akhirnya iri hati lalu bepikir fitnah supaya p Joko w keliatan jahn dta masyarakat",Negatif,claude-llm,0.75,tuduh Roy cs fitnah karena dipecat
UgzqOf74eSNQQNN2rcB4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-18T05:00:00Z,0,"Iki kasus masalah kejujuran,, bukan yg lain",Positif,claude-llm,0.6,"kasus soal kejujuran, kuatkan tuduhan"
UgzkV1-qpwF_XOsPSUZ4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-17T06:26:13Z,0,"Roy Suryo Cs seberapa kuat anda membantah, disemua diskusi di TV mereka selalu tersudut semua argumennya",Negatif,claude-llm,0.7,roy cs selalu tersudut argumen
UgymfyNSmP3Piq5R7O94AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T06:01:29Z,0,Ai ugm si Lisa saja mengakui ijazah jokowi palsu😂😂😂,Positif,claude-llm,0.82,AI UGM akui ijazah palsu
UgwMbsPp3g4a3HHgxpR4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-23T23:22:04Z,0,"Eeeeeeeeee....😂ngarep bebas juga ternyata si Roy suyo😂😂😂😂😂, dl nantang2 pak Jokowi 😂😂😂, buat malu ajaaaaa royyyy😂😂😂😂😂, org satu tu lanjutin aja ke sidang !!!! Buat huru hara negara aja !!!!",Negatif,claude-llm,0.7,"olok Roy ngarep bebas, buat malu"
Ugxe9ymsj1QDM3RU2ht4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,https://www.youtube.com/watch?v=UTvTHgjI_QI,2026-04-30T15:00:00Z,0,Ngomong apa to Roy-roy..!?,Negatif,claude-llm,0.6,olok ngomong apa Roy
UgxbgOWETGmEAi19F5N4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2025-12-19T06:18:14Z,0,Kapan bisnis ijasah selesaunya dari masarakat mah udah tahan aja biar tenar tuh si goji suryo rimon tipa,Negatif,claude-llm,0.75,"sebut bisnis ijazah, ejek penuduh"
Ugzi3qXsSTI26-uSlPl4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-26T05:43:08Z,0,"ENAK SEKALI KASUS IJAZAH DI HENTIKAN ,SUDAH TAKUT ORANG2 YG MEFITNAH P.JOKOWI.",Positif,claude-llm,0.7,kasus dihentikan karena takut fitnah Jokowi
UgzEnLYkXzAyxwzVDIV4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-10T14:06:23Z,0,Kenapa pemohon dan saksi di ambil sumpah sedangkan hakim TDK di ambil sumahpah dan supaya keadilan bis di tegakan maka pemohon dan hakim juga harus di ambil sumpah supaya. Adil dlm persidangan,Netral,claude-llm,0.5,usulan prosedural sumpah hakim
UgykJOZ-wGhW7s-ES5V4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",https://www.youtube.com/watch?v=BMcbB3SlU1M,2026-04-23T13:13:07Z,19,"Semenjak Rj Rismon, kasihan sama Jahmada ikut jadi Termul jadi banyak bohong",Negatif,claude-llm,0.7,sebut Jahmada jadi termul banyak bohong
Ugyo7tvzGR6avK75qhR4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T07:50:06Z,0,Bukti Prabowo tidak becus jadi Presiden,Netral,claude-llm,0.6,"serang Prabowo, tak sentuh ijazah"
UgzBnKdv8F0zYeimp_R4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-15T15:43:09Z,8,Semakin meyakinkan 11000T palsu...,Positif,claude-llm,0.8,semakin yakin palsu
UgyNpi9z9FrNWpm2gYZ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-25T09:23:14Z,0,Saya rakyat Indonesia menghimbau kepada pak Jokowi agar jangan menunjukan ijazah kecuali dipengadilan.,Positif,claude-llm,0.7,imbau tunjukkan ijazah di pengadilan
Ugx12HbMk8jsS6Eff8l4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2025-08-22T13:17:05Z,98,"Siapapun yang selalu berbohong dan melindungi kebohongan serta berbuat dzolim insa Allah diakhir hayatnya su,ul khotimah",Positif,claude-llm,0.6,sindir pelindung kebohongan suul khotimah
UgxsnHZ77U3UJE9b1T54AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-18T10:08:00Z,0,"IJAZAH MEGA MANA DAN SBY MANA IJAZAH NYA KAN MEREKA DOKTOR YA, BISA DI TUNJUKKAN KE MASYARAKAT SPY KAMI JUGA MELIHAT SEMUA",Positif,claude-llm,0.7,tuntut ijazah Mega SBY juga
UgxJLGN3JeME3I0jK1V4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-30T03:13:32Z,1,TANGKAP ANDI DAN JOSUA SINAMBELA KARENA KRIMINAL BERBOHONG DENGAN PASAL UU ITE,Negatif,claude-llm,0.75,tangkap Andi Joshua bohong
UgwG-ca68R9oBDzKxbV4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-19T07:47:31Z,1,"Betul di pengadilan yg fair dan adil akan kita lihat pertandingan yg sebenarnya, sekaligus menguji kejujuran dan kenetralan para aparat penegak keadilan.",Netral,claude-llm,0.5,harap pengadilan adil menguji
UgwHRA0LbUZc_NHJbWZ4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2025-08-22T11:46:31Z,120,Knp tdk dari dulu skrg alasannya sudah ditangani polisi yg jelas2 Rakyat sdh tdk percaya,Positif,claude-llm,0.7,"rakyat tak percaya, kenapa baru sekarang"
Ugyj2tIOH5w89H4vAJN4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-02-21T04:18:12Z,0,Semangat UGM 👍 Jangan terprovokasi / percaya suntikan komen viewer dll,Negatif,claude-llm,0.75,semangati UGM jangan terprovokasi
Ugx4UKquY3BAcbMaBpV4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-12-02T13:14:40Z,1,"Kalo jokowi menuduh fitnah, dia juga harus membuktikan kalo ijazahnya asli. Apa yg dia dalilkan dia jg harus membuktikan.",Positif,claude-llm,0.65,jkw harus buktikan ijazah asli
Ugw4lP-BEOxV-H6ZlI94AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T03:43:43Z,46,Bener sdh di tunjukan ttp ga percaya.....jeblosin org2 bikin gaduh negara,Negatif,claude-llm,0.7,"sudah ditunjukkan, jeblosin pembuat gaduh"
UgyaxnI-BB-fhZFPBeB4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",https://www.youtube.com/watch?v=HcwZx39bP80,2025-12-22T09:09:15Z,0,Lah... Tuduhan ijazah palsu itu langkah politik tidak berbobot tidak bermutu dan dangkal. Rakyat kecil saja secara wajar mampu mencerna dalam berfikir.,Negatif,claude-llm,0.85,tuduhan ijazah palsu dangkal tak bermutu
UgxBkBTt_3KLF4EXzER4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T22:26:27Z,0,Menunjukan saja gak cukup. Harus dipegang dirabah dites bersama secara terbuka dan dibandingkan dgn pembanding lain. Kalau yakin asli pasti berani izinkan Roy cs utk pegang memphoto dan mengujinyan,Positif,claude-llm,0.8,tuntut ijazah diuji terbuka roy
UgznSG1xnFsWWw5f9O14AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-18T05:06:02Z,1,"Dulu pak dhl ni lancar ngomong nya, sekarang kok kagok ya.",Netral,claude-llm,0.5,"komentar DHL kagok, tak jelas"
UgxqUc58qXGeMIYMs1B4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-17T10:01:56Z,0,Harus dg ajam juga dikenal hukum baru dia puas,Netral,claude-llm,0.4,tak jelas maksud
UgyE6kZF842z2gygOZR4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-10T14:57:55Z,0,habis ini kemana lagi ya 😅,Netral,claude-llm,0.6,"candaan, arah tak jelas"
Ugyuly9sIYjlaDAlGXZ4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T12:55:13Z,0,"Ya gak bakalan percaya Klo orang sudah berfikir dan yakin daun itu warnanya biru, mau ditunjukkan daun apa aja tetep warnanya biru bukan hijau 😂😂",Negatif,claude-llm,0.7,penuduh keras kepala daun biru
Ugxl8vBTt1TtePkacaN4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,https://www.youtube.com/watch?v=5btOJ_Wru2k,2026-04-19T14:32:08Z,0,Si scs ngotot bnr,Netral,claude-llm,0.45,samar soal scs ngotot
UgzGx272ZQxd3UFAEIB4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",https://www.youtube.com/watch?v=tQKnVXSL7nc,2026-02-10T10:28:18Z,8,Termul lagi kumpulan mungkin dah cair😂😂,Positif,claude-llm,0.6,sindir termul dapat duit
UgwQe1tPj-GrIdFz8D14AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2025-12-17T22:27:31Z,0,Kelihatan sekali pengacara ROY SURIO CS Ketakutan argumen tak masuk akal di hati rakyat bersuara awal2nya menudu fitna jokowi gak ada ijaza lalu kalau ijaza itu asli ya habis perkara dan selesai gila stres org2 ini LANJUT SAJA KE PENGADILAN ITU YG RAKYAT INGINKAN,Positif,claude-llm,0.7,"ejek pengacara Roy takut, lanjut pengadilan"
UgxZJAiLCR0BqNIcG9l4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-01-27T11:23:06Z,0,"Ada seseorang tokoh berbicara, kalo mau Indonesia baik, copot semua pejabat, kemudian di tes ulang, setuju gak?",Netral,claude-llm,0.6,"usul tes ulang pejabat, OOT"
Ugw0sueVWAmq7scBzmJ4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,https://www.youtube.com/watch?v=UE2gk8vMgBQ,2026-02-01T12:43:10Z,0,Kasihan yg punya ijazahnya...di akui org lain malah jadi masalah gini...😢semoga yg bohong segera kena azab,Positif,claude-llm,0.68,"diakui orang lain, yang bohong azab"
Ugyy73emhKAZGwgX6lN4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,https://www.youtube.com/watch?v=_8H_-uNHKL4&t=351s,2026-04-15T05:11:27Z,0,"Alasan nggak masuk akal,harusnya tampilkan skripsi satu lulusan, tanyakan mas bantahan pak Sofyan mantan rektor",Positif,claude-llm,0.6,"tuntut bukti, ragukan bantahan"
Ugwk9IfR4ZtZn3Ems3N4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",https://www.youtube.com/watch?v=UEocTRWhtsE,2025-12-16T02:23:50Z,0,ijazah ngibulll..... semua SDH direkayasa...,Positif,claude-llm,0.85,ijazah ngibul direkayasa
UgwZdFt59doWxRzzCHt4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",https://www.youtube.com/watch?v=u4zZ7gHRBaU,2026-01-17T15:56:30Z,5,Mantap pertanyaan dari hostnya 😂,Netral,claude-llm,0.55,puji pertanyaan host
UgxEAt06RYsoGedXRUp4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-18T14:36:16Z,0,😂 para termul,Positif,claude-llm,0.6,ejek para termul pembela
UgwbdKrMgqvr8Wdfm654AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",https://www.youtube.com/watch?v=uxDGtbE72jk,2026-01-24T14:24:12Z,0,Tetap Pa Aryanto Termul .,Positif,claude-llm,0.6,"tetap Aryanto termul, dukung penuduh"
UgxJE6SFx8wpC_UvWY94AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-06-09T15:19:36Z,0,Banyak kompor indonesia .. semanggat bapak jokowi,Negatif,claude-llm,0.8,"semangat untuk jokowi, kompor"
Ugyd2sS8_1seHXlETXJ4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2025-11-25T17:13:39Z,15,keren roy suryo,Positif,claude-llm,0.85,memuji Roy Suryo keren
UgxMDnfkfTTxMqcHen94AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",https://www.youtube.com/watch?v=TcNSqpBPle4,2025-05-25T19:02:20Z,0,Ini yg host roy apa aiman?😂,Positif,claude-llm,0.6,kritik host bela Jokowi
UgwcMqwYpPG-cstbMUd4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",https://www.youtube.com/watch?v=LgaDFmaTpak,2026-01-18T06:40:41Z,0,tidak ada kata minta maaf tapi minta tolong,Netral,claude-llm,0.55,"info tak ada maaf, minta tolong"
UgzpTiKZdD9LJHd9-rF4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",https://www.youtube.com/watch?v=g7Et92hQ_yE&t=2237s,2026-02-12T21:45:28Z,0,"dalam ijazah itu tidak ada data asli saya yang gak sekolah tinggi pun tau apa susahnya tinggal tunjukan? menutupi masalah itu tidak menyelasaikan masalah, udahlah jokowi kalo kaya gini jadi seperti orang bodoh yang gak ngeri logika, ketika anda menyembunyikan sesuatu itu akan menimbulkan kecurigaan besar.",Positif,claude-llm,0.9,"tuntut tunjukkan, curiga menutupi"
