comment_id,llm_label,confidence
Ugyth93zpWoj6HjV6sF4AaABAg,Positif,0.8
Ugx36wuftB5qH00rRS54AaABAg,Negatif,0.85
UgxkfemW6xHTmdoMJVt4AaABAg,Positif,0.82
UgzBLp-voUGOgDtVNGB4AaABAg,Negatif,0.75
UgwhVz6Ep1x3mj5whsR4AaABAg,Positif,0.8
Ugwy6cMP3vlbxC-WDhp4AaABAg,Negatif,0.7
Ugy2iCMMwwyPTtWfZTR4AaABAg,Positif,0.85
Ugyo8H-YkgLSrvZxekx4AaABAg,Positif,0.85
UgxqrJTjnlQsg_NtVqR4AaABAg,Positif,0.8
UgyVMdOs4PJ_reVedrl4AaABAg,Positif,0.8
UgxWrVQ6MN2yJgWeJJ54AaABAg,Positif,0.85
Ugyxv4JG72xWHoyyNlF4AaABAg,Positif,0.85
UgxPv150ebMVkdArAXt4AaABAg,Positif,0.8
UgwO2lQ4lv1UZtbLwwR4AaABAg,Positif,0.9
Ugz2rhxCCodwjjH626d4AaABAg,Negatif,0.75
Ugwl372-z4fCxbN-6594AaABAg,Negatif,0.68
UgySYzHjNOK9xjBLvY14AaABAg,Negatif,0.8
UgyaXe6VFUgdUw7rY754AaABAg,Negatif,0.8
Ugz2FRn1YR2J5yRQjZl4AaABAg,Positif,0.8
Ugz4wrtn909d5qOfSYl4AaABAg,Positif,0.8
UgyJNRkDABpQ8aHaLEN4AaABAg,Positif,0.8
UgxoGKLw4jkirMx4fHd4AaABAg,Positif,0.8
Ugy98PpLFwDz72xxFsZ4AaABAg,Negatif,0.78
Ugy8YyKb2rM9Zo2ktw54AaABAg,Positif,0.85
Ugww9jOJv71cycoo6oJ4AaABAg,Negatif,0.75
Ugwytyvhe46fGOF1xzN4AaABAg,Negatif,0.75
UgzliKafbzX9Vrdcsel4AaABAg,Negatif,0.75
Ugzsh8DRi10UyILo10t4AaABAg,Positif,0.95
UgybyfRXGkXRHwa68tx4AaABAg,Negatif,0.75
UgxyuGDefRE0qzd1wFV4AaABAg,Negatif,0.8
UgzaxOiO6RtUvcp_U6N4AaABAg,Negatif,0.7
Ugzi78ARLYX8CL7ausl4AaABAg,Negatif,0.75
Ugw0j6iZaU0czyRsRvx4AaABAg,Positif,0.8
Ugw9ZSgr7uMASu67WHh4AaABAg,Negatif,0.75
UgxHlDEMTitZ3WpWdOZ4AaABAg,Positif,0.85
Ugy_slB9lKYrpB5Br8h4AaABAg,Negatif,0.8
UgxeZuz1HyWZo-GwECp4AaABAg,Positif,0.8
Ugz9TH2gTIWPcg-S-yh4AaABAg,Positif,0.85
UgzNiAogoNOYCPFtSmB4AaABAg,Negatif,0.75
UgzpyQSAVlwptbwf-pN4AaABAg,Positif,0.85
Ugy-ArH8IetpXzUtjQp4AaABAg,Positif,0.85
UgyDonGB05Nxm1YJK8B4AaABAg,Negatif,0.85
UgxqlcsURV10IdhpBeh4AaABAg,Positif,0.95
Ugx9WYQPjJyxIl8pYuJ4AaABAg,Negatif,0.82
UgwUxbGD9OSmjno0qxR4AaABAg,Positif,0.8
UgyqmoiZOh798qTKwhB4AaABAg,Negatif,0.75
UgwRAExrtmrqv2Bb2eZ4AaABAg,Positif,0.95
Ugx4C_TKxC-2n6vzTmV4AaABAg,Negatif,0.75
Ugw_SBCiO_uzVFbOKsN4AaABAg,Negatif,0.8
Ugz63ieciPcBFnBG0RV4AaABAg,Positif,0.9
UgyzZyxR1QjwwuodMrt4AaABAg,Positif,0.85
UgzR7llNepj616_ibpl4AaABAg,Positif,0.8
UgzmF00G64epk3u4qGx4AaABAg,Negatif,0.8
UgycwNvPBJcdsSE6duR4AaABAg,Positif,0.85
UgzyOkIY33g6xommkxx4AaABAg,Negatif,0.8
UgzhUdBICUYd-cLAjd94AaABAg,Positif,0.9
UgzlaTzvF_Nq4BaLGrZ4AaABAg,Negatif,0.75
Ugy2qUunTbx5FaP2ocR4AaABAg,Positif,0.8
UgwWiGc-9OIVo2B65yF4AaABAg,Positif,0.8
UgyLgDsWr73cwzG9YfF4AaABAg,Negatif,0.75
UgzJvK5vpDcAEwrqDDB4AaABAg,Positif,0.85
Ugy00SVfYQ08N09lAPh4AaABAg,Negatif,0.8
UgyXNV1RBKTKVw9JsC14AaABAg,Negatif,0.75
Ugy_k4Xa0JFHyTPuvH54AaABAg,Positif,0.85
Ugzh6BvDaifjGMXFMCF4AaABAg,Positif,0.85
UgwRDO_TrUMI8wk2h8t4AaABAg,Positif,0.85
Ugzntb52H6D3MTZ-j6p4AaABAg,Negatif,0.7
Ugzoh8z7CgnAIPPrX254AaABAg,Negatif,0.85
UgwLszvb8PYjWf4_Rft4AaABAg,Positif,0.82
UgzljIWfBXm2dEOHnVR4AaABAg,Negatif,0.85
UgyYFxXcdq0AUxJyyfJ4AaABAg,Positif,0.85
Ugw4iKtiDGWlIM1Nia94AaABAg,Positif,0.85
Ugx2zeWS8Y3KqMtDDol4AaABAg,Negatif,0.8
UgzJgG1Iprj5wAerNTZ4AaABAg,Negatif,0.85
Ugxr4H-P2UnQWdxMWOR4AaABAg,Positif,0.8
Ugy4eKKrVetJt5d40xh4AaABAg,Negatif,0.7
Ugzywe053SiP5NLQncZ4AaABAg,Positif,0.82
UgzsONxpWZDt7sip16x4AaABAg,Positif,0.9
UgyBaShhaB7XsE3Dxfl4AaABAg,Negatif,0.8
UgyOf9xyt5_8pJHLJ9d4AaABAg,Positif,0.82
Ugxu-I4r-7e0igLcPd54AaABAg,Positif,0.85
UgzRYjctR-dZw12K1Yx4AaABAg,Positif,0.85
UgyrkD9XoLlabTZR1194AaABAg,Positif,0.85
Ugz8dVfbPzoR_Idik8x4AaABAg,Positif,0.95
UgzqlKUhCsiCyOBsaF54AaABAg,Negatif,0.7
UgyDxkK1kkeMGKL3ZEV4AaABAg,Negatif,0.7
UgxECnirOjXyUj6cUox4AaABAg,Positif,0.85
Ugzt0L057mJ_c3PPS-N4AaABAg,Negatif,0.85
UgwESAfWXzdGM0F72Xx4AaABAg,Positif,0.85
UgyFq2BaJKELTPyx8Vp4AaABAg,Negatif,0.75
UgwKcnlb6DE1xD2Syz94AaABAg,Positif,0.8
UgylkEbvqLIjgfKeQap4AaABAg,Positif,0.85
UgxzLFu5bAAJe89gLTV4AaABAg,Negatif,0.8
UgxTQH-Qk5uXV8ypMjR4AaABAg,Negatif,0.7
Ugw_Teka44XqTlAFbDR4AaABAg,Negatif,0.82
Ugy_IutRzf4DFOPj2z54AaABAg,Positif,0.85
UgyWctPCAO2Ci-eM8Tt4AaABAg,Positif,0.85
UgzO7TqrCdA_0XMV1L94AaABAg,Negatif,0.8
UgxtUji_iWkEdX3WKPJ4AaABAg,Positif,0.9
UgyYF9u91c0fJnPX7Y54AaABAg,Positif,0.9
UgyvbXZ1UkdKwlq6CLp4AaABAg,Negatif,0.7
UgzP24xE2rkAUcg5ao54AaABAg,Positif,0.87
UgyzpAcO_DwQJtKYxDR4AaABAg,Negatif,0.8
UgyQkF-UnvF1S4jnqnF4AaABAg,Positif,0.9
Ugziuid466v_vTArVs54AaABAg,Negatif,0.75
UgxRnxO0n3niYNgLrpt4AaABAg,Negatif,0.7
Ugy5DafWc4-m5BPwNRp4AaABAg,Positif,0.8
Ugzav-yN4ZtR-w67fSl4AaABAg,Negatif,0.75
UgxzimE2bkNSA_gTfUF4AaABAg,Positif,0.8
UgxgfeflxRFscEFegih4AaABAg,Negatif,0.75
Ugxlk0ts2nAN3IavdoJ4AaABAg,Positif,0.8
Ugy4gIUeCSSD_wTxyoZ4AaABAg,Positif,0.8
UgzXZhrJWbIegrWcDHd4AaABAg,Positif,0.85
Ugx6twioEs30v0HhnaB4AaABAg,Positif,0.85
UgyN1DAXK4x5jpwiDXV4AaABAg,Negatif,0.85
UgxmsyKowM3aBT-viFl4AaABAg,Positif,0.9
UgzDCdolnL5r5ogEPnR4AaABAg,Positif,0.85
UgxhkUtSvUhaMWPhn-x4AaABAg,Positif,0.8
Ugzi9olgLO_k4-ReE_p4AaABAg,Negatif,0.75
Ugww5iPUW_KXriOC8id4AaABAg,Positif,0.8
UgwbOSwhyNtxZhLmP3R4AaABAg,Positif,0.8
Ugwvs1UaQhmRPoJ77r94AaABAg,Negatif,0.8
UgxcplFmOk2-JEs3GGZ4AaABAg,Negatif,0.75
UgxyoypnF5GCSsSpJpB4AaABAg,Negatif,0.75
Ugz2gVzXK2RseN9A-7F4AaABAg,Positif,0.8
UgzH42e1RVebZTgy-Lx4AaABAg,Positif,0.85
Ugz7n3bpNEMU-OYT8it4AaABAg,Positif,0.9
UgxJ1pe6Eu-8l47vyV54AaABAg,Positif,0.95
UgzPKltlnEF8Cld50EV4AaABAg,Positif,0.85
UgyyoCHvKa1FyHZRXfB4AaABAg,Positif,0.88
Ugyl3JYKZJWGgzCwSHh4AaABAg,Negatif,0.8
UgxMF99WpWf80lUp-oN4AaABAg,Positif,0.8
UgwCvEApGlGKicqLLa54AaABAg,Negatif,0.7
UgxoDFSv-rujpIrBeYZ4AaABAg,Negatif,0.65
Ugw6vulaq94rPRS-yQ14AaABAg,Positif,0.9
Ugyd-nsX3NlvkOM6jTp4AaABAg,Negatif,0.8
UgwnCqpMoraAzASzdxZ4AaABAg,Positif,0.85
Ugw8XfOgv0s5p2Wohx14AaABAg,Positif,0.8
Ugx2EoLXbHd0Rhd6fJN4AaABAg,Negatif,0.85
UgyMS4KFzcT7SzIBzkJ4AaABAg,Positif,0.8
UgzDTLSCxK6ICpGbxG54AaABAg,Positif,0.8
UgwLrjPF27eWo_6dOsl4AaABAg,Positif,0.85
Ugw-SpHY133lU03_BFZ4AaABAg,Negatif,0.75
UgyzvUYh6GuPSFXi2fd4AaABAg,Positif,0.85
UgzwoNSUSj2006nDARV4AaABAg,Negatif,0.75
UgyO7npu_6zaj2T0Dcl4AaABAg,Negatif,0.85
UgyKUTID67YfJILDMc54AaABAg,Positif,0.85
Ugw3UR9gdy66iH_4la94AaABAg,Negatif,0.7
UgyggzaMWVbIA5U7in14AaABAg,Positif,0.8
UgxTEkyrupHbpL6GvwF4AaABAg,Positif,0.8
Ugz6IaOkb-zYugLzCeB4AaABAg,Negatif,0.7
Ugy1uuoxkkp0Qefhsax4AaABAg,Positif,0.85
Ugz_-2tnXtxB4MLfDdZ4AaABAg,Negatif,0.75
UgxQY4OLuZmxu9f1qOR4AaABAg,Positif,0.9
Ugxdv668S-d9G6EgS7h4AaABAg,Negatif,0.7
UgxJTk9_O9uVV84k0oR4AaABAg,Negatif,0.8
UgyZhNqmcFjGjmrBKwB4AaABAg,Positif,0.8
UgwKEM7YvvCz29c3wUp4AaABAg,Positif,0.85
UgxLyDrUmITmw501m-t4AaABAg,Negatif,0.75
UgxJCHzIsDoJiiNFSgZ4AaABAg,Positif,0.85
UgwnjUdN1cw5RIPZ4HB4AaABAg,Positif,0.9
UgysyoKI78kbpwVUYSp4AaABAg,Positif,0.82
UgxZLzg0m7hnwUFlnnF4AaABAg,Positif,0.8
UgwU04Zecz-Wyuwx_eh4AaABAg,Negatif,0.75
UgxTEkMg_HG25g_WXbV4AaABAg,Positif,0.9
Ugzhi6StMR3HVUT_Z8d4AaABAg,Negatif,0.8
Ugw50Mn6VwQ6COP74bh4AaABAg,Positif,0.8
UgwOCJl2K2nm2vkG1JJ4AaABAg,Positif,0.85
UgzInE0UCsDKnLXF7U14AaABAg,Positif,0.9
UgzJ_2GjAR4qAjN4o5J4AaABAg,Negatif,0.8
Ugwah5qRWxdPkB1Jmlp4AaABAg,Positif,0.9
UgzwJfgxvz-u83txP8F4AaABAg,Negatif,0.8
UgxxqSjoZTL5YV-d2qp4AaABAg,Negatif,0.82
UgyxYSFiXvT6P0udqPF4AaABAg,Positif,0.85
UgzafVBjt72oebQfN0d4AaABAg,Positif,0.88
Ugwvo1tFI-B_pPfKMNJ4AaABAg,Negatif,0.75
UgzpBVIrdAL1SGygkip4AaABAg,Negatif,0.8
UgxxHQwdsxpwzBMu37J4AaABAg,Negatif,0.85
Ugwx9Cen8JG6H-K1K4N4AaABAg,Negatif,0.75
UgzP2XKsuTjSDa7t76F4AaABAg,Positif,0.85
UgzQItX4bRulAsBCRhZ4AaABAg,Positif,0.85
Ugxf9S6-Ov8NHKASWJx4AaABAg,Positif,0.8
UgxZBoKwFwqv7Dh50uZ4AaABAg,Negatif,0.9
UgwrFyDVPPCVF1dXOll4AaABAg,Positif,0.9
UgzRsym57kWeIDgDtzF4AaABAg,Negatif,0.82
Ugz4kMt_BgVtSRKRjx54AaABAg,Positif,0.95
Ugybai7gX0i9-tSFcG14AaABAg,Negatif,0.8
UgwW7RbfKatunc23nmJ4AaABAg,Positif,0.8
UgyDpQV3SYrVIJMqLip4AaABAg,Negatif,0.8
Ugwy_o9R_5bI8CrKpD94AaABAg,Positif,0.85
UgxVTQ0TM9K-CymJUtN4AaABAg,Positif,0.8
Ugx8GWS619VWL4HhDPp4AaABAg,Positif,0.85
UgwAu1dl9DEdxDQbZ3V4AaABAg,Positif,0.8
UgwkpcVN3Yp5X2vQUwp4AaABAg,Negatif,0.8
Ugz_PD8iKmM0kW9nkKp4AaABAg,Positif,0.8
UgzwoY-daSJAbMxGQr94AaABAg,Positif,0.95
UgxJ5gM6w2A3t2NY3jp4AaABAg,Negatif,0.75
Ugzw0gw4M-3yKsjaMZh4AaABAg,Negatif,0.75
UgwVo_487qn7NtfP5Yp4AaABAg,Positif,0.9
Ugx3BpfDR78cKobuECh4AaABAg,Negatif,0.75
UgxTEwUCpR_0pOqUPKx4AaABAg,Positif,0.8
Ugy3yd0l0Jt6hQnkXop4AaABAg,Positif,0.88
UgxeY9BX52soILABOvx4AaABAg,Positif,0.85
Ugydfu9Uvb3MRdlEPoJ4AaABAg,Negatif,0.65
Ugzi3qXsSTI26-uSlPl4AaABAg,Negatif,0.8
Ugzmkg0xE0KZKTnEiTV4AaABAg,Positif,0.85
UgwSiV-nBXfdgcMCy414AaABAg,Positif,0.85
Ugzk-0kBNppFjrjAKIh4AaABAg,Negatif,0.75
UgznaYZZRM1aER5vYbB4AaABAg,Positif,0.85
Ugx9o3BCaiNCIvXPdAZ4AaABAg,Negatif,0.8
Ugz-ve-ExX-M6PfwUbN4AaABAg,Negatif,0.78
Ugz1o-mlZYqvUlomXvp4AaABAg,Positif,0.8
UgxIdDWMjwFD-mU-llF4AaABAg,Negatif,0.75
UgzoVLiQMcu9x8qzVxd4AaABAg,Positif,0.95
Ugy5BGyzfw9HddUKTKJ4AaABAg,Negatif,0.8
Ugy7mZEmC0ftrQrWx5p4AaABAg,Negatif,0.8
UgzY1BvH-6-FZ-3AnMx4AaABAg,Positif,0.8
Ugw-y12x4ajmEh9AB2t4AaABAg,Positif,0.9
Ugz7IwVSDaEr6CT3ZWZ4AaABAg,Negatif,0.82
UgyVUkb_w_4zpj28b0Z4AaABAg,Negatif,0.7
UgzXQlOj7yRitj1oJHZ4AaABAg,Negatif,0.75
UgwLQyj0F3M9CJPp5Z14AaABAg,Negatif,0.82
UgwcROAhclKz1sibo_x4AaABAg,Positif,0.8
Ugy1oG4biNNMp4JNg154AaABAg,Negatif,0.7
Ugwz938mF9CyiyndVhV4AaABAg,Positif,0.85
UgzUPiCjIXrZAdCI1y14AaABAg,Negatif,0.85
UgytsndZAvMSRiHxdL14AaABAg,Negatif,0.8
Ugzx59NbY8hweRW3W_h4AaABAg,Positif,0.9
UgxbF7hZG3Ve9ZfQiWF4AaABAg,Positif,0.8
Ugy1aKrdvkHirwk3M3N4AaABAg,Positif,0.8
UgxeLFEKKrsuFBckowB4AaABAg,Negatif,0.7
Ugwqk-HAS8QkE-_Whxl4AaABAg,Negatif,0.75
UgzCI-CfaZ7h6U2P3O94AaABAg,Positif,0.85
UgxlFrB4YjqLEXZCyPx4AaABAg,Positif,0.8
Ugwr9zf5OQE8akKwe7V4AaABAg,Negatif,0.8
UgynOXRkh9NDG7uqTzF4AaABAg,Positif,0.85
UgyWq7ZQKlY8P_niaFt4AaABAg,Positif,0.9
UgwyDEoscRG8k12_tdF4AaABAg,Negatif,0.75
UgzLv2c5Fo-TD_Zx7_Z4AaABAg,Positif,0.9
Ugzfq3HhA6dKv9IF0Kx4AaABAg,Negatif,0.85
UgzDoR00U4pEFqXfITp4AaABAg,Negatif,0.85
UgweUpCPyQTJWUXNVE54AaABAg,Negatif,0.75
Ugzov-eYUcMNk07g5Yl4AaABAg,Positif,0.85
UgxBwyMBnRT6G3DVmS54AaABAg,Positif,0.8
UgxaVOxTY_e9YNornEd4AaABAg,Positif,0.8
Ugx7YoF2bzvnIUq9Q554AaABAg,Negatif,0.75
Ugyg1B5Mcg0C9EfClpd4AaABAg,Negatif,0.8
Ugy_o7Nb5oP-0pnd-vp4AaABAg,Negatif,0.75
UgzkpOyL9L-NygWpbHN4AaABAg,Negatif,0.8
UgxejNU7J372d_WzKaZ4AaABAg,Positif,0.8
UgxNTcquYJUpKQ1KOId4AaABAg,Positif,0.8
UgwfmddUrDgH2ZlJRvJ4AaABAg,Positif,0.8
UgwnlT2dhbglR3VpULl4AaABAg,Negatif,0.75
UgyAj8StvbocJ5QipXh4AaABAg,Positif,0.8
UgyzSYZHv2fY6ktAeAp4AaABAg,Negatif,0.65
UgwZi3IisgO2EY0w_6h4AaABAg,Positif,0.9
UgyyFpw4OwjT88MNURV4AaABAg,Positif,0.8
UgzLM3UsRGihzH467ZR4AaABAg,Positif,0.82
UgzyJfjpl033S4atrqB4AaABAg,Positif,0.85
UgzDESfp4zOepDsUanx4AaABAg,Negatif,0.8
Ugw0StaVWcc4yx4rH694AaABAg,Positif,0.8
UgyopKtyUtTKYfUvWp54AaABAg,Positif,0.8
UgxCC2H4eYXDkvXGY3h4AaABAg,Negatif,0.8
UgwEfLU8Cp7dR2k8Xm94AaABAg,Positif,0.8
UgzEZ6RLq6-Vfp5y6yJ4AaABAg,Negatif,0.8
UgzH5eC_UWL7YdZiu_14AaABAg,Positif,0.85
UgxxQK4c8bQZm-rZJSh4AaABAg,Positif,0.85
UgxunLL5nx-a0HUYgIZ4AaABAg,Positif,0.8
UgyJwoD5YklILyjIb4R4AaABAg,Positif,0.8
UgwZkUHUG3G8jtRwlLt4AaABAg,Negatif,0.75
UgwzpxV1_8TWTw-RJJx4AaABAg,Negatif,0.7
Ugxe3aVH1slbwE4sSDd4AaABAg,Positif,0.85
Ugxt0dt2t0zYc_r8T1B4AaABAg,Positif,0.85
UgzjXDS1z5CEzQbYccR4AaABAg,Positif,0.8
UgyfiH0MKxmM0sykKfN4AaABAg,Positif,0.85
UgyBh7LPDRG4t8bmqUN4AaABAg,Negatif,0.75
UgyT-vvWPfgNEFpm2Wx4AaABAg,Positif,0.85
Ugw-7En07kB9fzXTkmJ4AaABAg,Positif,0.8
Ugwdty6FgK2z8ci_9VV4AaABAg,Positif,0.85
UgwTgC9f4wrVOXPCIMB4AaABAg,Positif,0.85
Ugw8zX7ZwngP2XmTZw14AaABAg,Positif,0.9
UgzDn8WJzgdNUSar55B4AaABAg,Positif,0.9
Ugy8i2Ljc4PnCWesnFZ4AaABAg,Positif,0.8
UgyM_k3ULFfkxZyWR2x4AaABAg,Positif,0.85
UgxKrfsSXi59P24nTL54AaABAg,Positif,0.85
Ugzc09YH_U_jPY2m9C94AaABAg,Negatif,0.8
Ugz1o4DyV0pmR4QKtuh4AaABAg,Positif,0.85
UgwXl1XytZG2ILVYzvl4AaABAg,Negatif,0.8
UgwaxzbUpyPtlZRMkJp4AaABAg,Negatif,0.85
UgwcMpgDEdsuQnY2ueJ4AaABAg,Negatif,0.7
UgyTe4KTvH4bHdDuIbl4AaABAg,Negatif,0.7
Ugyhq4kUNBsGZopa74R4AaABAg,Positif,0.9
UgxZ8iY0cqe0rQggrKR4AaABAg,Positif,0.8
Ugx1zHaShnZX0lyr65F4AaABAg,Negatif,0.78
UgzGTUa8E4krMbJke2B4AaABAg,Positif,0.95
UgzHZJbkXINI4SE1oXp4AaABAg,Positif,0.8
Ugw3De3HtyKJQCcLFWV4AaABAg,Positif,0.8
Ugxi0LNCd0fb7d9JJ1t4AaABAg,Positif,0.8
UgwJw-Wvtn0J5mLlo9t4AaABAg,Negatif,0.8
Ugz44fGaBpmIFdrfj_t4AaABAg,Negatif,0.8
Ugw8567SyBus9CsGyM94AaABAg,Negatif,0.65
UgzEVHRlYAPiByFAF5J4AaABAg,Negatif,0.87
Ugz6r7VqHACB93aZUtl4AaABAg,Positif,0.8
UgwicmD5pK7jIgP4ToZ4AaABAg,Negatif,0.75
UgzuP2I16rknJIw5gTp4AaABAg,Positif,0.9
UgwpOIsdzFNnlhqU01V4AaABAg,Positif,0.9
UgwmGa6KUEgY9xw9rdd4AaABAg,Negatif,0.75
Ugy6U--z9R1L6AhJhvF4AaABAg,Negatif,0.75
UgwCqK9hNcwNy_aUfZx4AaABAg,Negatif,0.75
UgyPR6dGt8pVMZpBOYl4AaABAg,Negatif,0.75
UgyC3bfsRJE0cRXGBxR4AaABAg,Positif,0.8
UgyFhBWyDXAZTPH2ybp4AaABAg,Positif,0.85
Ugxp8YrBaU73HGgyRdd4AaABAg,Positif,0.85
UgxJXq1HeIV46U2hjvF4AaABAg,Positif,0.82
UgylLCqpXic2zvDw8bB4AaABAg,Positif,0.8
UgxiWvYQ-6cifdgiV5p4AaABAg,Positif,0.85
UgzJHYl5Csz3H9SWddR4AaABAg,Positif,0.82
Ugx2kGhSG2iOWJUqp5x4AaABAg,Positif,0.85
UgxM01o2-NFoUso2i3B4AaABAg,Positif,0.85
UgxL9MD-kLlCDC1f57J4AaABAg,Positif,0.9
UgxV7KT9WS0RUAVkCol4AaABAg,Positif,0.8
UgwfhNUOb8Xk6St9nT14AaABAg,Positif,0.8
UgypZnsPvXboahm4eqZ4AaABAg,Positif,0.85
Ugwq9KugAJ6eESHIfbN4AaABAg,Negatif,0.7
UgyhLkzzX3-uWKOXbhp4AaABAg,Positif,0.8
UgzL3jAV5SSVLpaxCHx4AaABAg,Positif,0.8
UgyEtHD71lojdOLm--Z4AaABAg,Negatif,0.78
UgzVEBKgqP_OY6XaFBF4AaABAg,Positif,0.82
UgwWf_3kBFXSs66VbtV4AaABAg,Negatif,0.75
UgwUY7CpuvZcGsNkAK94AaABAg,Positif,0.85
UgxPNF21ilrgh_nzBFx4AaABAg,Positif,0.85
UgwQ1PiBooSJoExaYo14AaABAg,Positif,0.8
UgyAD6bZtYEpy6gy0hx4AaABAg,Negatif,0.7
Ugxop7TMUxwZTJC66RV4AaABAg,Positif,0.8
UgxX-gClhRETbklhgwl4AaABAg,Positif,0.9
UgwZ857JkZ_ksYs2kx54AaABAg,Negatif,0.75
UgyuubtFCkV_wAV_XVl4AaABAg,Positif,0.9
Ugzhz8Dt6oLfuCCfANB4AaABAg,Positif,0.85
UgzboPiuXG4fKaVjPIp4AaABAg,Positif,0.88
UgyerZlZcPOzbZDlgOB4AaABAg,Positif,0.85
Ugwi8g64csBHv9yHdW94AaABAg,Positif,0.8
UgzmWkmYeTLM4sOzobt4AaABAg,Positif,0.85
Ugxaqc-3vxkJxFFL_p94AaABAg,Positif,0.82
UgxFPCTEpr7vRcGmSo14AaABAg,Negatif,0.7
UgyHwqPb2Fe0PpI8JOB4AaABAg,Positif,0.9
UgyamckLFR48I5bxjnp4AaABAg,Negatif,0.75
UgzxlCRA5HHnm2Jkgdt4AaABAg,Negatif,0.75
UgwvzEw0JZSUezrA8Ux4AaABAg,Negatif,0.8
Ugz-g29m4kQKkqAVhOR4AaABAg,Positif,0.85
Ugxp6zOvuHKrFYXJqgJ4AaABAg,Positif,0.85
Ugw9A5lXLF8qttSaBL14AaABAg,Negatif,0.85
Ugy6vfy3vJR_x1dcG-14AaABAg,Negatif,0.75
Ugy4VsU8__CWn_9XDyB4AaABAg,Positif,0.8
UgzV1Iy-EdlqqpM0v514AaABAg,Negatif,0.7
UgwpP2oAYz1PKSxP06x4AaABAg,Positif,0.85
UgylSLvezdj1fxAJFP14AaABAg,Negatif,0.75
UgzCjb6GtYeDL4w66Z14AaABAg,Positif,0.9
UgxZMe8uQcbEhcCeXBF4AaABAg,Positif,0.85
UgzZGvGza8YJSRB58Px4AaABAg,Positif,0.97
UgyFc5vuWVOjIriqcNV4AaABAg,Negatif,0.75
UgyY57kT0C-Kd-ezQ0F4AaABAg,Negatif,0.85
Ugzt2cCa639YtqlTLMF4AaABAg,Positif,0.95
UgxD-2CRkPJu9XW_mEh4AaABAg,Negatif,0.8
UgwLjjqG1pJUXi0i0D54AaABAg,Positif,0.8
UgzVR7mFkQWyLhhqRQV4AaABAg,Positif,0.9
Ugx5LkelZhY-6tdioAl4AaABAg,Negatif,0.75
Ugyu_LQFB7E703XtWxx4AaABAg,Positif,0.85
Ugw0g3Xxll9eNesE2oZ4AaABAg,Positif,0.8
Ugxk6U7_dtb8r5QEKjd4AaABAg,Negatif,0.78
UgzRPgMLdj1yWoYRBPF4AaABAg,Positif,0.85
UgzeOuZJwn28fAnkPCx4AaABAg,Positif,0.85
UgzHgXE6exxm_NpDjNV4AaABAg,Positif,0.85
UgzxgAG-c6D1h2cqwqN4AaABAg,Negatif,0.82
UgzJd4FP1SrsspMIanl4AaABAg,Negatif,0.8
Ugx6vjciuGxo1vT0IQh4AaABAg,Positif,0.8
UgzRhWn17sc8JrAJX1p4AaABAg,Negatif,0.75
Ugyuly9sIYjlaDAlGXZ4AaABAg,Negatif,0.75
UgzMwj3xfbST3esTFgp4AaABAg,Positif,0.9
UgxeeUZJm9Gmd1pfUM14AaABAg,Positif,0.85
UgxRsdSo_HFwE0yF1O14AaABAg,Negatif,0.75
UgxI-AlxM5QOnLp7hzZ4AaABAg,Negatif,0.85
UgzAax5KfJjHWJeWJ694AaABAg,Positif,0.8
UgxM5SUSWjb8z_c90tl4AaABAg,Positif,0.8
Ugw6MSNCvuWkBzfwYnN4AaABAg,Positif,0.8
UgwTKXPh4MoE57EGc_p4AaABAg,Positif,0.8
Ugy8uaxqvL8EQJEebUl4AaABAg,Positif,0.85
UgwbgYsg_QYtFTKFaCx4AaABAg,Positif,0.85
UgyXwCOP-1hCVT-40494AaABAg,Positif,0.8
UgxXLGNbwZ7SOGwQj7d4AaABAg,Positif,0.85
Ugx84uPSwpY0SYMFhn54AaABAg,Positif,0.9
Ugx7tEnmgR-Wnhu4j6Z4AaABAg,Positif,0.9
UgySbCORn64FQ-XYEd14AaABAg,Negatif,0.8
Ugyj2tIOH5w89H4vAJN4AaABAg,Negatif,0.75
UgwFUqO8Hb6Gztons2l4AaABAg,Positif,0.85
UgxshAC2CXnRnbvGfnB4AaABAg,Positif,0.8
Ugzv1IRVbi4ghpxp52B4AaABAg,Positif,0.85
UgzA-ir5_Vka_NsCFIx4AaABAg,Positif,0.8
UgxG6gfMAkuVrlE2MsZ4AaABAg,Positif,0.8
UgyYiMXXsyEh0ZVu0oF4AaABAg,Positif,0.85
UgzYEPC_KYtN9fPveNt4AaABAg,Positif,0.8
UgzH7Dw9g0fVt1W7HmB4AaABAg,Positif,0.9
UgxJtYVNtXX7RV-Ersd4AaABAg,Positif,0.82
UgxOTLXlU9kbwPSxTYh4AaABAg,Negatif,0.8
UgzKvrSOW0JelO3zpex4AaABAg,Positif,0.8
Ugxv4hxGRv3fTmleoiZ4AaABAg,Positif,0.85
Ugxp5jfJ718N9WZyaPJ4AaABAg,Positif,0.9
UgyAgzWxA_inxm3_Jmx4AaABAg,Positif,0.8
UgwJu85XAp78WXUMwKh4AaABAg,Positif,0.8
UgyB9FlX-TkXDsFFGnl4AaABAg,Positif,0.85
UgxsZkVRxxVAkrlVVJl4AaABAg,Negatif,0.85
Ugw8qP8F7ltr5QFVsvF4AaABAg,Positif,0.85
UgyTtrvFT4OyMRcIeKV4AaABAg,Negatif,0.85
