comment_id,llm_label,model_pred,margin,confidence,text
UgzJgG1Iprj5wAerNTZ4AaABAg,Negatif,Positif,0.8514,0.85,"Mereka yang koar koar palsu palsu 
Mereka yang harus membuktikan kebenaran dari ucapannya"
UgwBRvTai2shTMnbyLF4AaABAg,Negatif,Positif,0.8459,0.85,Hoi. Penelitian itu harus menggunakan data yang valit (benda asli) bukan data dari foto kopy artinya data itu tidak valit. Peneliti yang menggunakan data tidak valit itu Peneliti ABAL-ABAL.
UgwPLICEjbi9Xp1lgk54AaABAg,Positif,Negatif,0.8432,0.85,Tanya sendiri jawab sendiri tp enggak disertai data dan fakta  dan ternyata LISA KEBANGGAAN UGM dengan lantang Bilang JOKOWI BUKAN ALUMNI UGM
UgyvcgTHy9zbIO52urN4AaABAg,Positif,Negatif,0.8415,0.9,"IJAZAH PALSU ITU HASIL PRILAKU SESATTT , ORANG2 YG MEMBELA IJAZAH PALSU BERARTI . . . ORANG2 YG "" SESATTT "" & GAK PUNYA MALU  DG DALIH , ALASAN APAPUN BERKELOK KELOK DALAM PERMAINAN DI BALIK KATA. . . .👹👹👹"
Ugw5UlCUwO10FisW6854AaABAg,Negatif,Positif,0.8363,0.8,"saya setuju dengan pak Jokowi nggak nunjukin ijasah emang mereka"" siapa kecuali klu lapor  dan di tanya penyidik tentang keaslian ijasahnya baru tunjukin orang tak punya hak untuk paksa liat dokumen pribadi orang lain klu tau orang lain pakai arsip ilegal tinggal lapor"
UgxCXr941JGnkn7nY_J4AaABAg,Negatif,Positif,0.8299,0.95,q yakin ijaza pk jokowi asli
UgxUfzm4mdKkhRJEYDB4AaABAg,Positif,Netral,0.8242,0.85,Dukung roy suryo ungkap kebenaran
UgzUR-KZwyfJWlUGrQ14AaABAg,Negatif,Netral,0.8226,0.8,"Memalukan, negeri ini pernah punya menteri seperti Roy Suryo yang cara berdebat seperti balita tantrum🤦‍♂️🤦‍♂️"
UgyCNqJTZQf2MZXl08R4AaABAg,Positif,Negatif,0.8212,0.9,"Enak banget di stop bgtu saja, bpk jokowi yth mohon dilanjut smp pengadilan n berakhir dipenjara"
UgxKfIVEJyT7VN7MrVl4AaABAg,Negatif,Positif,0.8198,0.82,Kasus ijasah sampai kiamat tdk akan muncul krn sudah banyak dipersidangan mulai dari bambang Tri dan gusnur dll..
Ugx2HtgTE-RAZpEHyil4AaABAg,Positif,Negatif,0.8186,0.85,Inilah pejuang setengah hati mental tempe minta maaf pd org yg terindikasi ijazah palsu
UgwoJp-fOntZtbaVYmZ4AaABAg,Netral,Negatif,0.8106,0.9,Buatlah Indonesia damai agar tenang dan enak cari nafkah
UgyMk7bpQ0ov9jfvRWV4AaABAg,Netral,Negatif,0.8084,0.9,"Sdh pk  harun,, anda jgn berdebat dgn orang2 yg gk punya logika."
UgyzjtcosNsTKLOfXE94AaABAg,Negatif,Positif,0.7979,0.75,Razman ini pinter😂mau ngegiring inti permasalahan ke yg lain wk bukan ke substansi ijazah😂
UgwwW0FPqFUnu3Z4IBB4AaABAg,Negatif,Positif,0.794,0.95,IJAZAH JOKOWI ASLI ... NO DEBAT .... ASLI ASLI ASLI ... JELAS
UgxMynGJClRpLUXGKql4AaABAg,Positif,Negatif,0.7874,0.85,"Nah looooo Andy Azwan kena pasal pengeditan dokumen masuk penjara 5  s.d 12 tahun, senjata makan tahun eeee maksudnya senjata makan tuan kena dipenjara bertahun tahun lhooooo."
UgyPQ5lJnES9t2hoqZd4AaABAg,Negatif,Positif,0.7866,0.75,Benar Prof Lely.. ini ijazah sy .  Banting di meja.  Jelas semua..❤😂
UgwKhm5RxFEt7EmQ2wF4AaABAg,Positif,Negatif,0.7848,0.85,"lohhhh.. 
99.99% yakin palsu 
kok minta dihentikan
dgn sgala alasan..
aneh2..."
UgxrmNgnLRdAtpHOKil4AaABAg,Positif,Negatif,0.7846,0.85,Polisi GK tegas berat sebelah yg salah dibela yg benar mau dipenjarakan orang pinter semua membuktikan ijasah saja GK mampu diliat foto saja jelas beda GK pernah dibahas..
UgwxniAtvzJ8P0nUdrV4AaABAg,Netral,Positif,0.7819,0.95,Muak membahas ijazah Jokowi saja. Hanya mengeluarkan anggaran saja. Ijazah Jokowi slesai da lam waktu 15 menit
UgxuiHiIJ8CsI0RyHU94AaABAg,Positif,Negatif,0.7795,0.93,Sudah akui saja para kuasa hukum Jokowi Ndak. Usah per juang kan lagi sudah jelas izazah Jokowi palsu ibarat nya me negak kan benang basah ha ha  ha hi hi hi 👎
UgyhHZKTFYDPLNjwJut4AaABAg,Negatif,Positif,0.7755,0.85,"Ngomong apa ini panci,sudah muak gua ,sudah berbulan bulan koar2 ijasah palsu tapi sdikitpun sampai sekarang gk punya bukti,kata2nya semakin lama semakin ngawur gk jelas"
UgzTAhG4ubS85V1lMzJ4AaABAg,Negatif,Positif,0.7749,0.75,Bapak tanya teman atau keluarga bapak yg berprofesi sebagai hakim bisa apa hakim menilai atau menyatakan sebuah ijazah asli atau palsu TDK bisa pakkkk
UgxbR8yuFBvlD_gOXbZ4AaABAg,Negatif,Positif,0.7707,0.75,"Semakin kedepan isu dugaan ijazah palsu SEPERTI PASAR IKAN  SEMUA  HNYA MENCRI KE UNTUNGAN.... Pak Jokowi mau di desak desak ingin di takut takuti dg karangan buku palsu hahahahah 

Ternyata ini isu BLAKRAAN"
UgyfQw-7uXKYc7aZmtB4AaABAg,Netral,Negatif,0.7669,0.9,Roy stresssss mainan sendiri dasar maling
Ugyw2lluwQZgBvflqj54AaABAg,Negatif,Positif,0.7635,0.85,"Roy suryo yang tidak paham, saya mahasiswa ugm bimbingan juga kok ke dosen pembimbing saya"
Ugy5upQN6s8VBcvBAwh4AaABAg,Netral,Positif,0.7612,0.9,Jokowi yg kuat karena duit nya banyak triliunan rupiah
Ugx1bUCI1PCPC2VzHK94AaABAg,Netral,Negatif,0.7586,0.9,Beri Contoh lah Kpd Mahasiswa nya Secara Profesional krn Mahasiswa  ini Calon2 Utk Pejabat Publik n Sbg. Dosen . 🙏
UgzJ_2GjAR4qAjN4o5J4AaABAg,Negatif,Positif,0.7517,0.8,Jangan jangan lembar pengujian skripsi dihilangkan seseorang untuk menguatkan tuduhan palsunya
UgyzpAcO_DwQJtKYxDR4AaABAg,Negatif,Netral,0.7485,0.8,Kapok kan kena hakim MK.😂😂😂
UgzGbR3qV0IsVZoZ22N4AaABAg,Positif,Negatif,0.7478,0.9,Klo tdk mau di hina dan di tuduh pake ijasah palsu..tunjukin ke media ijasah asli nya..
UgxycucaBHufUSxcy5x4AaABAg,Negatif,Netral,0.7415,0.75,"Andi aswan jangan di undang ke TV krn dah sering veradap BURUK ..hanya seorang yg beradap BURUK menyebut orang lain conggor,"
Ugzg6QsR55dktMygd-Z4AaABAg,Positif,Negatif,0.7413,0.9,HANYA ORANG BUTA HURUF SAJA YANG PERCAYA IJAZAH ASLI 😢
Ugx9o3BCaiNCIvXPdAZ4AaABAg,Negatif,Positif,0.7331,0.8,"Komentar ibu tadi katanya prof. Menurut saya beliau bukan ahli hukum. Jadi menurut saya Ijazah Bpk. Jokowi tdk perlu menunjukan Ijazahnya kepada mereka yg menuduh, pembuktiannya adalah lewat Pengadilan."
UgxeA6Ewtaob2PqUdRx4AaABAg,Positif,Negatif,0.7331,0.85,"Dari pengadilan ke pengadilan ijasahnya knp ga ditunjukin sih, katanya ditunjukin di pengadilan"
Ugw7ewaD_262VlsZLoZ4AaABAg,Positif,Netral,0.7291,0.9,Tinggal akui palsu termul  muter2 kaya orang bodoh
UgwkVw8cShIIeOWaMsx4AaABAg,Negatif,Positif,0.7275,0.85,"Ijasah yang asli sudah terlihat dengan jelas... 
Berartikelanjutan dan proses berikut sudah tuntasss..."
Ugz1LWcezXOmn8j_I0d4AaABAg,Netral,Positif,0.7255,0.95,Keputusannya di pengadilan saja.
Ugwn4AyDCKkXaeNNP-l4AaABAg,Negatif,Positif,0.7246,0.85,Meneliti ijazah fotocopy an 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
UgzmfvET6NRBDgvxeGd4AaABAg,Negatif,Positif,0.7227,0.85,Tandus keliatan tambah parah ijazah udah nyata ASLI.
UgxsZkVRxxVAkrlVVJl4AaABAg,Negatif,Positif,0.7182,0.85,"Sebetulnya permasalahan ijazah sudah selesai karena:
1. Sudah ada yang ditetapkan tersangka
2. Ada buku Jokowi's white paper
Jadi sudah selesai, kenapa stasiun TV swasta masih mengadakan acara seperti ini yang bisa membuat terpecah belah?"
UgzGySu9jx5JiXIg3MB4AaABAg,Positif,Negatif,0.7109,0.93,"Penjelasan team UGM tdk bisa meyakinkan publik. TDK berani memberi pernyataan secara tegas ijasah PK Jkw asli. Hanya pernyataan pernah  menjalani proses pendidikan.
Klu FC ijasah (SPT yg diupload di medsos) sdh dilegalisir oleh UGM artinya waktu meminta legalisir tentunya UGM sdh melihat ijasah fisik yg asli. Kena apa TDK berani memberi pernyataan ijasah PK Jkw asli?
Apalagi sekarang setelah final putusan KIP menyatakan ijasah PK Jkw bukan tergolong privat."
UgweUpCPyQTJWUXNVE54AaABAg,Negatif,Netral,0.7019,0.75,Roy suryo otak tumpul atau otak jongkok maka perkara ijazah di jaddiikan bola liar sengaja. Krrn pengangguran
Ugw1d1aaCVnxax2d0kx4AaABAg,Positif,Negatif,0.6973,0.9,"""nanti ditunjukan di pengadilan"". krna sementara masih dalam proses editing dan loby2 entah ke siapa, agar terlihat asli"
UgxvKllBXu1OKU4zquN4AaABAg,Negatif,Positif,0.697,0.82,"Katanya yakin ijazahnya palsu , tapi cari perlindungan sana sini 😂😂😂😂"
Ugxn5T0Qm0J63SlqcFJ4AaABAg,Negatif,Netral,0.6966,0.8,"Omong opo koe?penjarahkan Roy Rismon Tiva....
Kami Rakyat indonesia mendukung"
UgxnzGLtKYZ7j0bVk9J4AaABAg,Netral,Negatif,0.6957,0.9,Berarti roy panci dan rismon asli orgil?
Ugw6vtZZRk3K9Gv-qmx4AaABAg,Netral,Negatif,0.6941,0.9,Apalagi percaya dgn kamu panci ...LBH sesat lagi
UgwvdzFFs19WJyt-Ygd4AaABAg,Negatif,Positif,0.6936,0.82,Betul judulnya.. Jika ada org yg mengatakan ijazah kita palsu.. Perlihatkan kpd publik.. ORANG WARAS BUKANNYA MEMPERLIHATKAN IJAZAH JIUSTRU MERASA TERHINA DAN MARAH
UgxiyP31Z1Qrzi4lcrN4AaABAg,Negatif,Positif,0.6878,0.75,P.jokowi politikus tingkat dewa?Krn dngn mnunjukan ijasah di pengadilan maka kdpanya biar masing2 pejabat negara sprt anggota dewan bnr2pny ijasah ga cm modal ijasah omon2aja.manta p.jokowi👍.
UgxXELnb9uIavwnvjf54AaABAg,Positif,Negatif,0.685,0.85,Knp gk langsung d perlihatkan  pk? Bukannya 2x d undang d persidangan bpk mangkir ya knpa  ???
UgyeBCr4OmaLWHu4cYp4AaABAg,Negatif,Positif,0.6767,0.75,Jos prof2 Ugm...saya alumni ugm bangga ...
UgxNGzcUqTMPK0-YNwV4AaABAg,Netral,Negatif,0.676,0.95,Pak Jokowi Yang Terbaik ❤ Sehat Selalu Bapak Jokowi Tetap JAYA Selamanya ♥️
UgyAagH5Ifzj9aisKMt4AaABAg,Netral,Negatif,0.6697,0.9,Panci omongannya seperti org g suka sm Pak Jokowi dendam nih yeee panci 😂😂
Ugy_HISJjrsR52MOLf94AaABAg,Netral,Negatif,0.6673,0.9,"Yg menggunduli hutan itu bos sampeyan Pak 😂😂
Bpk SBY, konsesi Hutannya hampir menyamai rekor Soeharto"
UgyFo0pu3PGNQgsjodZ4AaABAg,Negatif,Positif,0.6664,0.75,Kalao saja tompel kosinudin itu di permasalah kan palsu misal nya ?itu pasti bermasalah dan itu tidak benar....secara uji feronsik hasi leb itu terbukti tompel kosinudin itu bukan imitasi tapi 100 asli dan tak terbantah kam lho.
Ugy4VE0KUxBMln2xwuR4AaABAg,Netral,Negatif,0.664,0.9,Ikuti aja menurut hukum yang benar
UgyAbQfO4tfrZcOxVqx4AaABAg,Netral,Negatif,0.6605,0.9,Mudah2an Alloh SWT menunjukkan kuasanya siapa yg benar dan siapa yg salah  tunjukkanlah ya Alloh biar kegaduhan cepat berakir
UgxVX3ZVg6VgJjVKxwB4AaABAg,Positif,Negatif,0.6595,0.9,Tangkap segera jolowi dan adili...!!!!
UgwlFqD677DZg4iLfCl4AaABAg,Positif,Netral,0.6569,0.85,Penegakhukum diindonesia edan2 yangsalah  jadi benar sijokowi bannyak duithasil korupsi buatnyogok ijasahpalsuh supaya jadiasli
UgwR-KZk-8kl07UDyWZ4AaABAg,Negatif,Positif,0.6558,0.85,P jokowimemang presiden yang jujur bicara apa adanya
UgwqiMkrCwzy4Qq6Ga54AaABAg,Positif,Negatif,0.6517,0.9,Karena aslinya gak ada
Ugxc0c0yu3LgUAalI6l4AaABAg,Positif,Negatif,0.6501,0.88,"Buat bapa irjen pol aryanto anda sebagai penasihat ahli kapolri 

Meski kami rakyat biasa tapi dari stetmen anda kami menyimpulkan bahwa anda perpihak pada satu sisi itu sangat miris menurut kami

Padahal anda sendiri yg bilng masalah ini simple tidak harus jadi 2 kubu klo memng simple knapa dari dulu jokowi tidak menunjukan ijasahnya !

Anda sebagai penasihat ahli kapolri harusnya anda itu penjadi penengah dalam membuat stetmen tapi kami menilai di sini anda menyudutkan sudut lain"
UgzowBoblud--XBwv2Z4AaABAg,Positif,Negatif,0.649,0.9,buktinya iijazah  gk sama dg ijazah yg seangkatan...
UgxHlDEMTitZ3WpWdOZ4AaABAg,Positif,Negatif,0.6462,0.85,Aneh masa skripsi tidak lengkap tanda tangannya.
UgyfwFr9lSXPU6Mer0l4AaABAg,Netral,Negatif,0.642,0.9,Panci mantan napi msh di percaya aja 😂😂😂😂😂😂
Ugwn9ZI_T2LNKoEEs914AaABAg,Positif,Negatif,0.6407,0.85,"ALUMNI 1985 ITU PASTI ADA DAFTARNYA JG,LUCUNYA ALUMNI 1985 BR KENAL JOKOWI KETIKA JD PRESIDEN 😂😂😂😂"
Ugw3HmSMppr5fVRuRIZ4AaABAg,Netral,Negatif,0.6405,0.9,Semoga bisa cepat selesai.
UgyWOC7mWosOkSd56dZ4AaABAg,Negatif,Positif,0.6373,0.75,"Nah kamu juga TV berita tapi kok kurang cerdas. Malah ikut meramaikan juga sesekali. Kalo  Ijazah Jokowi palsu, karirnya susah tamat saat dia jadi walikota Solo. Saat itu dia siapa? Bukan siapa siapa? Hanya kelas walikota, kalopun ada skandal ijazahnya palsu gak kan ada yang bisa menutupi, gak kan ada hal hal berbau konspirasi untuk menyelamatkannya. Tapi sekarang ini malah itu saja yang terus dibahas, berarti ini gerakan.."
UgzIWiwm_hVyjwR3ViN4AaABAg,Negatif,Netral,0.635,0.8,"Termul itu betul betul gak ngerti, siapa yg nuduh siapa membuktikan,,"
UgwWprNhuu_pmGMBzaV4AaABAg,Netral,Negatif,0.633,0.9,Pantau2 lama2 dulu... rasa2 enak masuk sudah hahahahaha.
Ugx35ac4mTsZpocOwCd4AaABAg,Negatif,Positif,0.6294,0.8,Siapa yang mendalilkan ia yang membuktikan!  Seharusnya roi panci cs pegang ijazah asli Jokowi
UgyrxNAVS8pSplaK42d4AaABAg,Negatif,Netral,0.6269,0.78,ini lah kalok fari awal gk respon di suruh nahan tangkap kurong si pencuri panci ini.
UgwalaXSAZc04cvPBid4AaABAg,Netral,Negatif,0.6235,0.9,Seperti anak kecil Roy cs
UgyEBwtXOP1J58maent4AaABAg,Netral,Negatif,0.6129,0.9,"PENCERAHAN SUTEJO SANGAT BAGUS , ORANG TUA SAYA TAK BERIJAZAH TAPI 10 ANAKNYA BANYAK MENDAPAT WARISAN , KARENA ORANG TUA KITA BERHASIL MEMBANGUN RUMAH TANGGA."
UgyAbUIuGz66mDeMNrh4AaABAg,Netral,Positif,0.6068,0.92,Sarat sebagai lulusan sarjana. 1. Telah selesai  menyelesaikan mata pelajaran .2.Harus KKN. 3.Mengikutkan ujian  Matakuliah  dinyatakan Lulus ujian. ( Sekeripsi) 4. Melakun Wisuda.
UgwEfNBgHXvv2u1VTzF4AaABAg,Negatif,Positif,0.6018,0.75,12 tahun penjar bagi masing masing roysuryo cs  terkalu ringan KARENA 4 insitusi  jadi pegacara jokowi 1 polisi 2 jaksa 3 hakim  4 presiden parabowo.presiden bowo masih merasa bawahan jokowi.
Ugzg1CZr41kzLACQRft4AaABAg,Positif,Negatif,0.5998,0.9,"Masya Allah,, awalnya saya gk percaya sama om Roy,, tapi setelah liat penjelasan om Suryo,, saya jadi percaya sama om Suryo"
UgxiUsHCznK-xkQcASB4AaABAg,Positif,Netral,0.5984,0.95,"Palsu..!
No debat !!!"
UgwJw-Wvtn0J5mLlo9t4AaABAg,Negatif,Positif,0.5978,0.8,GOOD JOBS SELURUH TEAM PERADI RI 🇮🇩 DAN SELURUH TEAM JOKOWI SE INDONESIA 🇮🇩.👌🏻🙏🏻👍🏻💯🇮🇩
Ugx4C_TKxC-2n6vzTmV4AaABAg,Negatif,Netral,0.5946,0.75,"😂😂😂
Om roy & om rismon sewot ga dapat sp3"
Ugwtp3jEsLE4pFQt04B4AaABAg,Positif,Negatif,0.5933,0.9,"Kami rakyat Indonesia...
Kami hanya ingin buktikan bukan masalah kalah menang ..
Jalan satu"" nya adili Jokowi beserta keluarga dan ngerombolan nya"
UgwNusc1WU5H2OsAHFl4AaABAg,Positif,Negatif,0.5924,0.85,"1:05:54 makanya tunjukkan ijazahnyaaa, selesai itu masalah"
Ugy5eANGYe55yrwy_RV4AaABAg,Positif,Negatif,0.592,0.85,Klarifikasi UGM yg hy mencari pembenaran saja
UgxzFwpZqJsxYZCQ5zJ4AaABAg,Negatif,Netral,0.5849,0.75,Lha lak ora percoyo 😂😂tho😂😂😂😂😂😂😂😂
UgxuKsq8MXLKhReofnJ4AaABAg,Negatif,Netral,0.5839,0.85,"Hidup jokowi.
Semoga pqk Jokowi sehat selalu dan panjang umur 
Hingga 150 tahun biar nanti jadi saksi Indonesia maju.🎉🎉🎉🎉"
Ugynwa3nZRh1J9jj9oR4AaABAg,Negatif,Netral,0.576,0.75,Gerombolan Roy Suryo panci cs. Kapan ya pakai rompi khusus 😂😂
UgxUIzySKAA-6Q3TKfZ4AaABAg,Netral,Negatif,0.5741,0.9,Maju terus Pak Roy CS
UgxNaSxoH5QV6BkDPF14AaABAg,Negatif,Positif,0.5735,0.85,"Saya rakyat kecil dgn logika serta akal sehat saya...
Pak Jokowi 3X menjabat
( Walikota, Gubernur dan Presiden RI )...
Arti nya semua dokumen legalitas pak Jokowi sudah di validasi terlebih dahulu,
pada saat mencalonkan...
Apalagi pada saat debat Gubernur atau debat Cawapres,
Kan moment itu yang paling pas buat bahas ijazah asli atau palsu nya pak Jokowi...
Haddeeuuuhhhh
## ( ini ada yang ambisi untuk 2029 dgn cara2 Tidak jelas )..
Untuk apa setelah selesai menjabat dibahas ijazah asli atau palsu.....
Memang nya ada efek nya sama ekonomi rakyat indonesia.....???

## fokus dukung Undang2 perampasan aset dan
Perbaikan ekonomi bangsa indonesia
** Salam akal sehat, Bravo NKRI 😇😇😇💪💪💪🙏🙏🙏"
UgxiCIIt0Xm-Je0DbbV4AaABAg,Netral,Negatif,0.573,0.9,"Politik, lawan menjadi kawan, kawan menjadi lawan"
Ugwmff53ZSwIiWc8Wwp4AaABAg,Negatif,Positif,0.5725,0.8,Makanya jangan sembarangan bilang PALSU klu tidak pernah pegang produknya.
UgxjfIWO5gaQ0rPRXNx4AaABAg,Positif,Negatif,0.5684,0.85,HARUS TUNJUKKAN IJASAH ASLINYA  DI MEJA BUNDAR....SEHINGGA SEMUA AHLI HUKUM DAN AHLI FORENSIK BISA MENILAI MASING MASING
Ugyd5ZnbCHKhmeMu__54AaABAg,Negatif,Netral,0.5672,0.75,Suryo menunggu jeruji
UgyR5YcGmCHloBXCJpF4AaABAg,Negatif,Positif,0.5644,0.8,Saya yakin Suryo ini tidak ada benarnya ini
UgwSjD2JtZDAugD2_wN4AaABAg,Negatif,Netral,0.5629,0.8,Kata azwan utk menghalau hoaks tapi dia sendiri tukang hoaks.
UgzejyIOjoxpmkOZuAJ4AaABAg,Negatif,Positif,0.5616,0.85,"Maksudnya kasus yg dihentikan itu adlh lap Jokowi  Pencemaran nama baik, Penghasutan dan manipulasi data Electronic krn tdk membuktikan Ijazah Jokowi Palsu👈👍👍👍"
UgyA8WngJwfP63zSbPd4AaABAg,Positif,Negatif,0.55,0.85,Itu ODGJ berharap banget laporannya dicabut. Seharusnya dorong dong agar dilanjutkan sampai ke pengadilan biar Jokowi malu. Bukan malah ketakutan jika dilanjutkan..!!
UgwTOfeQQ1Z1ZgT8xyF4AaABAg,Negatif,Netral,0.5465,0.8,"Banyak bgt pendukung abah 😂
Sakit hati karena kalah pemilu, mendarah daging 😂😂😂"
Ugxghx5KnDz_cdI2x7p4AaABAg,Negatif,Positif,0.5402,0.75,"Kenapa kasus ijasah palsu di hentikan , klo sampe kasus ijasah palsu di hentikan hukum di ndonesia lemah bagi politik elit, klo bagi masyarakat kecil hukum nya di tegak kan , supaya tau mana yg di jolimi atau yg bohong , di mata rakyat indonesia baru tau ada mantan presiden di olok oloki sampai di tempat kuburan di sebut"" ,sy sebagai rakyat kecil merasa  mantan presiden di hina dan di olok oloki , presiden kita presiden indonesia sudah banyak pengabdian nya dan tidak korupsi , masa di hina begitu saja, apa hukum untuk orang orang elit kebal !?"
UgxQY4OLuZmxu9f1qOR4AaABAg,Positif,Negatif,0.5396,0.9,"Satyam Eva Jayate,bang Hotnan sebagai orang Hukum,pasti mampu menilai bahwa pemenangnya Roy cs....kiranya para Hakim netral dlm kasus ijazah palsunya Jokowi..."
UgyiGRbYNojZTQE69uB4AaABAg,Positif,Netral,0.5386,0.88,"Halaman pengesahan skripsi slalu ada di halaman sesudah halaman judul n sblm halaman kata pengantar.
Gk ada sejarahna halaman pengesahan ditaruh di bagian belakang skripsi.
Lawak bgt itu yg ngmg halaman pengesahan bisa ditaruh di belakang..
Selawak rambutna.. 😂😂😂😂😂😂😂😂."
Ugwytyvhe46fGOF1xzN4AaABAg,Negatif,Netral,0.536,0.75,"Jngan di Terima lah lagi Roy Suryo di Fakultas apapun ,,terutama di UGM ..parah Roy Suryo ini ..gara-gara  nggak  dapat jabat jabatan smasa Pak Jowowi waktu menjabat .."
UgwZ1LzlpDcEJLoVY5p4AaABAg,Negatif,Positif,0.536,0.75,Setelah di tunjukin padti ada embel2 nya lagi
Ugy95AJitIq5_nJzN614AaABAg,Negatif,Netral,0.5357,0.8,Mentah semua wkwkwk
Ugwoqr1UDmVoI4gVCed4AaABAg,Netral,Negatif,0.5319,0.9,Apa kabar bang refli😂😂😂
UgxRQGkDCQlM3aq62ap4AaABAg,Negatif,Netral,0.5297,0.78,"RRT dpt kuliah gratis. Malu banget,"
UgxT05AUkSvepi-hYKh4AaABAg,Negatif,Netral,0.5256,0.75,Lanjut terus tak ada perdamaian kami pendukung setia pak Jokowi
Ugzg0jARknTfoH6CGRR4AaABAg,Negatif,Netral,0.5251,0.8,Sudah bosan lihat berita ini...sebaiknya dipercepat penangkapannya roy panci cs
UgzSrgzHypoNp3Moqi94AaABAg,Negatif,Positif,0.5246,0.85,dikit lagi tiba saatnya pak Jokowi permalukan orang2 yg bilang ijazahnya palsu
UgwM_oC8Vjx4cEPmff94AaABAg,Netral,Positif,0.5234,0.9,Ko iri masih banyak pendukung jokowi
UgzPpoKRCajrDyli56F4AaABAg,Negatif,Positif,0.5232,0.9,Ijazah sdh jls2 ada dan sdh ditunjukan ke roy cs dipolda
UgzKYSgDu6B2C_pOGQB4AaABAg,Netral,Positif,0.5176,0.95,MAAF INI PASAR APA STUDIO
UgwoWpccZFiHpvnx7rx4AaABAg,Netral,Negatif,0.515,0.9,Mau tanya kok kozinudin gak ada ya 😂
UgxiWvYQ-6cifdgiV5p4AaABAg,Positif,Negatif,0.5147,0.85,"Andi aswan mengatakan kepada Roy Suryo ""anda kemarin berbohong juga"", jadi sudah jelas sejelas-jelasnya siapa yang bohong,bahkan di akui sendiri Andi aswan...!!!"
UgzDzn2R0Ivnk5uv_XB4AaABAg,Positif,Negatif,0.5145,0.9,"Saya yakin komentar ini akan di baca sama Jokowi ...
DENGER YA JOKOWI' INILAH KESALAHAN ANDA RAKYAT SEMUA TERPECAH ANTARA ROY SURYO SAMA PENDUKUNG MU INI PADA MENGELUARKAN ARGUMEN SEHINGGA MUNCUL KEBENCIAN DIANTARA MEREKA.. ini karena ULAHMU Jokowi,
Hanya karena kebohongamu ini malah kau bertahan demi punya harga diri yg di dasari kebohongan ... TUNJUKAN IJAZAH MU SELSAI"
UgxvOTEi1AR1vzjQ4AZ4AaABAg,Negatif,Netral,0.514,0.78,"Suru Rokygerun , Roysurio dgn kumpulan yg ahli itu buka Tenga , buka hati dan mendengar berita nyata ini agar jgn sampe mau menimbulkan kegadohan demi politik buruk mereka"
UgwnzeajCyBZ88VYNAZ4AaABAg,Negatif,Netral,0.5131,0.75,Roy Suryo sok suci anda ini kerjaannya teroris namanya di sebut maling .Jokowi itu berjasa BG ngra ini .
Ugze_Gj1lGkG_pWNgw94AaABAg,Positif,Negatif,0.5106,0.88,Ahkirnya tetap aneh rakyat dah gk percaya lagi sama jokowi.gk per krn pembandingnya gk bolehditunjukan ini aneh alias palsu namanya..rakyat muak.tetap saja pembohong.pemerintah kok diam aneh lagi.
UgyfsHfmLTffYO2PrUZ4AaABAg,Positif,Negatif,0.5093,0.95,Yang seharusnya dipenjara itu Jokowi nya karena ijazah Jokowi palsu. Bukan Roy Suryo cs. Kasian mereka nggak punya salah kok dipenjara
Ugx4Jw9QS73ovK4zdlN4AaABAg,Negatif,Positif,0.502,0.78,Pembela Ijazah pak jokowi statmentnya ngawur semua dan berbelit-belit bikin lelucon di station tv 𝕀news dlm acara ℝ𝕒𝕜𝕪𝕒𝕥 𝔹𝕖𝕣𝕤𝕦𝕒𝕣𝕒 😝😝😝
UgxwSFDT255zCCgroTd4AaABAg,Negatif,Netral,0.4974,0.8,Kepanikan mu Roy suryo rismon tifa kurnia dan gus Nur terlalu mudah di perlihatkan
UgxP3lsiTZLzyuyjAvJ4AaABAg,Negatif,Positif,0.4923,0.8,Udah di tunjukin skg muter 2x ha ha ha ha
Ugwd8jh05-m0S9RNX3d4AaABAg,Netral,Negatif,0.4922,0.95,Buktikan Roy Panci segera tangkap
UgzTKiYYKWcsRHjYpBV4AaABAg,Negatif,Positif,0.4893,0.85,Orang Gila yg mengatakan ijazah pak Jokowi palsu .otak nya Roy Rismon .tipa yg palsu
UgyILxYGbeAzCX4wVr54AaABAg,Negatif,Netral,0.4879,0.75,Hakim cerdas. roy cs siap2 pakai baju oren
Ugz2rhxCCodwjjH626d4AaABAg,Negatif,Netral,0.4868,0.75,"Roy iri, masak temannya selamat dari penjara di tarik lagi gak terima dia 😂😂"
