comment_id,llm_label,confidence
UgyrZgwYFVtV6JH8xL94AaABAg,Negatif,0.75
UgzaCq8Z08NaTU8Cg5l4AaABAg,Netral,0.7
UgwlzJFnTmMwXu40UCV4AaABAg,Positif,0.75
Ugw_zrTKqMvSzrvx_dl4AaABAg,Netral,0.6
Ugya2YvA4F4W1WoBzYV4AaABAg,Negatif,0.65
UgxcPtH_ZJWxGCvKAEh4AaABAg,Positif,0.6
UgwdaZkozsSR4v9XNb94AaABAg,Negatif,0.7
UgytkkotzKVa6lLZYGx4AaABAg,Positif,0.7
Ugyxbiz2GZBX0sWDVG14AaABAg,Positif,0.8
UgxeTwr5imNx6nL-AZl4AaABAg,Negatif,0.8
UgxxdXjqfNnBgdILipR4AaABAg,Positif,0.7
Ugws5uH2m-r49lMRTml4AaABAg,Positif,0.75
Ugx2hea0AaKwbP_3vnx4AaABAg,Negatif,0.75
Ugz1Y_SlIDZW3UkN4d94AaABAg,Negatif,0.7
UgxLmfJwFhveZDx5Kb54AaABAg,Negatif,0.6
UgzvEgWtwuQB-bSh_MN4AaABAg,Positif,0.8
UgyV-6Or-Hy0BAD7uzl4AaABAg,Positif,0.65
UgzduCTo1sHfvjuL86t4AaABAg,Netral,0.55
UgzdxyML9PgJVJsOwkd4AaABAg,Netral,0.55
UgzPi5Rn4BrI8Ivhnht4AaABAg,Negatif,0.8
UgwdgAQB_Oqh97-NW9d4AaABAg,Netral,0.55
UgzPdUzw-VGnSMDkIrt4AaABAg,Positif,0.65
Ugzy4tIXJF0ojtsPn4Z4AaABAg,Positif,0.7
UgxRHYIchQ3as_aTnVB4AaABAg,Negatif,0.7
Ugwqfg420xLRI8u-dzh4AaABAg,Netral,0.5
UgxOZ-oUjbI7ueXSzll4AaABAg,Negatif,0.55
UgwTYjMQAE8PDC_9xap4AaABAg,Netral,0.6
UgyCKG6eUrGf1NhBDVd4AaABAg,Positif,0.8
UgzYvXYaqDgbAbM2WGZ4AaABAg,Negatif,0.75
Ugycok-c5sa8XJ84rMx4AaABAg,Negatif,0.75
Ugx-LnyrGawHUYrhqqR4AaABAg,Positif,0.65
UgzN9PwdIEZjlVgcGa94AaABAg,Netral,0.7
UgzLxYsnut_9nNE_bRd4AaABAg,Netral,0.5
Ugybbi1Jg2cNt5iSkAB4AaABAg,Negatif,0.8
UgwasJenNMHs_emVmOp4AaABAg,Positif,0.65
Ugxiok8tQXCQ2s8T6Gl4AaABAg,Positif,0.75
UgzjjxIPqAd5AJw1juF4AaABAg,Negatif,0.5
Ugy2Cbocw_17ObJpw2R4AaABAg,Negatif,0.6
UgxLHGCukEmkwnPFupl4AaABAg,Positif,0.8
Ugw5yFXVbROf8231aLF4AaABAg,Negatif,0.85
Ugwm0Sqo3_HPO0xbw1R4AaABAg,Positif,0.85
UgwNTZiedTc4KxwnuBV4AaABAg,Netral,0.55
UgxiK7U42qrT09tvCKh4AaABAg,Negatif,0.75
UgzQUomkCZlfsxBykDF4AaABAg,Negatif,0.5
UgxyM53SGcMP0J8aITp4AaABAg,Negatif,0.7
UgygGKZqSntzJb9mOxZ4AaABAg,Negatif,0.7
UgzqdoRTkqzUcaaOXE14AaABAg,Positif,0.92
UgwSSAy3tNz8Z_WaF9l4AaABAg,Positif,0.7
UgyDfeDjkWPXtiJ41WZ4AaABAg,Positif,0.85
UgytsgFHXObojoFZQGp4AaABAg,Negatif,0.85
UgyhyB8CgT_sBYmu1ah4AaABAg,Negatif,0.62
UgxAQx709NienWhFZIh4AaABAg,Negatif,0.7
UgyDPBttJc0WBFkGw0N4AaABAg,Positif,0.7
Ugyz3zfvm3FmJtdCfS14AaABAg,Positif,0.75
UgwMLI67NJAFwu7trLN4AaABAg,Positif,0.8
UgxKY3ylt5ms7YDPb6t4AaABAg,Negatif,0.5
Ugyq6ItVqQ0OJEt75AN4AaABAg,Negatif,0.85
UgylZrG3m5YNqFFnL-R4AaABAg,Positif,0.75
UgzHao8wmtf-bD_LCTR4AaABAg,Positif,0.65
UgyeTDH085HZAFTVdVV4AaABAg,Netral,0.8
UgzsQTG2ZYi0aTvYGRZ4AaABAg,Netral,0.65
Ugza7h_1duGnuRFXYh54AaABAg,Negatif,0.55
UgwAiWWfD8nIp5eTHzh4AaABAg,Netral,0.5
UgyEllGD_zT2FNEiinF4AaABAg,Positif,0.65
UgwNs1ZUDXdC4duQQep4AaABAg,Positif,0.85
UgxlMmtITa42h03T_Th4AaABAg,Positif,0.6
UgyWhl8p_XJ_XHDHEWZ4AaABAg,Negatif,0.7
UgwSP5eXMVDzydX9CDt4AaABAg,Negatif,0.7
UgyLVKTSvHZkOI5-r6V4AaABAg,Positif,0.8
UgxkrMhX_jDCQU421JR4AaABAg,Netral,0.45
UgwOEvkS79ZjEAGLyw14AaABAg,Positif,0.8
UgwPOSq5ai_e0MRAotJ4AaABAg,Negatif,0.7
UgxO_cyGOhVcPfBMytZ4AaABAg,Negatif,0.7
UgzmlGVmfbBPFSaq99J4AaABAg,Netral,0.5
Ugw1G0P0mBwPsI98SHR4AaABAg,Negatif,0.65
UgyT9Yx5ZDM_90GUvhd4AaABAg,Negatif,0.7
UgxFHHTaa0JMiN-FmsV4AaABAg,Positif,0.6
UgzQ0g-B_Q8zyai6Muh4AaABAg,Negatif,0.7
UgxaCxGJySaoR_IuNF14AaABAg,Positif,0.9
Ugz5Uni-vANjyNEAZGF4AaABAg,Positif,0.6
UgxdX258tQXWryZ3ftV4AaABAg,Negatif,0.6
Ugyu4Ww753jELNIcDZV4AaABAg,Positif,0.65
Ugz167PTlvs-4Khj6Q94AaABAg,Negatif,0.6
UgzjhKhTVC_dqhfPOkF4AaABAg,Negatif,0.8
UgyAbUIuGz66mDeMNrh4AaABAg,Netral,0.55
UgyR0XUXp4Q8rKtH_Od4AaABAg,Negatif,0.85
Ugws6bQ7e9qtcaQrLsx4AaABAg,Netral,0.45
UgzRDjdK7CY17Xwmkc14AaABAg,Netral,0.5
UgwE0P7S8P23NhWYtIB4AaABAg,Netral,0.45
Ugwe5y5x5F_bUvepVAd4AaABAg,Netral,0.4
UgxGlqYbXXUODElj9El4AaABAg,Netral,0.55
UgxwBtM7OKr6WpAhLFF4AaABAg,Netral,0.5
UgwLx7z6PPXhYzzQ0QB4AaABAg,Positif,0.7
Ugyd63oAbO9x5lEMwI54AaABAg,Positif,0.7
Ugwi74ndeevHFAw_DzF4AaABAg,Netral,0.5
UgwHPRnqEink4eOoDFh4AaABAg,Negatif,0.75
Ugyxq5iVX0SpK7mgTlh4AaABAg,Netral,0.5
UgymzNrskyNR5VfuHXl4AaABAg,Positif,0.65
UgzhZgKKds19XWeahMZ4AaABAg,Netral,0.55
Ugz_n3wGUZzF6HiHtZd4AaABAg,Positif,0.8
UgzHlCdmTe7He3vZ_UZ4AaABAg,Positif,0.95
UgzYgeGn7RvYnkEkx9J4AaABAg,Negatif,0.55
Ugym0td6eF4KKj6PJHp4AaABAg,Netral,0.9
Ugxs0rmRIeyDp86hJGt4AaABAg,Positif,0.5
UgySiIQjwRUbT_weJSZ4AaABAg,Negatif,0.6
Ugx6e6twHdaV5tGywEF4AaABAg,Positif,0.7
UgyGzyyAFTAiYjQ5EPh4AaABAg,Netral,0.7
UgzbQn02t-eteQBbs094AaABAg,Negatif,0.75
UgysaP9HswRDch7AsHd4AaABAg,Positif,0.6
UgzrUDWaLIlbCQ5jiDt4AaABAg,Netral,0.8
UgxXdy_JM35LjgLJDU94AaABAg,Netral,0.7
UgxyhzNQji2ouw9BExF4AaABAg,Negatif,0.8
UgxWaKdIf3QH1rF36M94AaABAg,Netral,0.5
UgydD345ohYf3MqYaxl4AaABAg,Positif,0.78
UgzOVhTCS3fTGY2_9O54AaABAg,Negatif,0.6
Ugw1XoQAmx2R_qONwpJ4AaABAg,Netral,0.4
UgzsKKpQfTUOVeuLHIt4AaABAg,Negatif,0.55
UgyJWk5j9sX_SYYWnZx4AaABAg,Negatif,0.7
UgwwU7vJncmvHIQLWvZ4AaABAg,Negatif,0.55
UgyBNgCtcSkksNE02at4AaABAg,Positif,0.6
UgwKAS1JkVyq18Dhyft4AaABAg,Negatif,0.55
UgwwLwbTv2Afgdu5BxN4AaABAg,Positif,0.85
UgxE8QGT6oF9lXMFAnt4AaABAg,Netral,0.65
UgwAmyxhQIMH-xLYIaF4AaABAg,Netral,0.45
UgxF2USeBWxj0ewhAQh4AaABAg,Negatif,0.8
UgyKe5nnEea4QDBVNVt4AaABAg,Negatif,0.6
UgzR5n8JxjqPT2TsRid4AaABAg,Positif,0.6
Ugyy73emhKAZGwgX6lN4AaABAg,Positif,0.6
Ugyf3wakgiYgUWLh8QB4AaABAg,Positif,0.75
UgwsBal-diTVd1CclNx4AaABAg,Negatif,0.55
UgwjxhEIWqkfwfRYojZ4AaABAg,Negatif,0.5
UgxfmPQ8DT1qYUIagMt4AaABAg,Netral,0.5
Ugx6Z59o_lKu6YRoFwF4AaABAg,Positif,0.85
UgzhKCMK4rtVoUzf1fR4AaABAg,Negatif,0.6
UgzLRvmo0jFoQNfr-u94AaABAg,Positif,0.55
UgxwJDHeZcuESkAHeiB4AaABAg,Positif,0.7
UgzcCJqCF08xStqtpX14AaABAg,Negatif,0.55
UgwdbxH2OGEY5KkHH7d4AaABAg,Netral,0.5
Ugz4Jb3gFBGhalhoGY94AaABAg,Positif,0.55
UgwUhFPgURtBKZBYMmZ4AaABAg,Negatif,0.6
UgwFIym1lFhdrq3gYrF4AaABAg,Negatif,0.85
UgxKJqP8-2RIMlB5Vnl4AaABAg,Positif,0.6
UgxKzK4u5CUn-zXf5kB4AaABAg,Positif,0.75
UgwUyiAUFcKy253-QWt4AaABAg,Negatif,0.75
Ugz4DIMQLgH6i6UrxJR4AaABAg,Positif,0.55
UgzbPwAxB1ykW_NlfUp4AaABAg,Netral,0.6
UgzULE-sTXeJr2La7BZ4AaABAg,Negatif,0.7
Ugy6KhohfyE-945B8yd4AaABAg,Positif,0.7
UgyEWAClZ77hslp4DIl4AaABAg,Negatif,0.7
UgygNDh75Fk3uXk3jEt4AaABAg,Negatif,0.55
Ugw8XuLA5GnBdFQfOWp4AaABAg,Positif,0.55
Ugwk34kbc3eBYYevTAB4AaABAg,Negatif,0.65
UgxfTpb_8rpw1ZGrYWx4AaABAg,Positif,0.8
UgyVPvPeYSPf1PiWs-V4AaABAg,Negatif,0.7
UgxlJE5xaKLzzi_yu514AaABAg,Positif,0.8
UgxKlcRfuf7nEqXEMTp4AaABAg,Positif,0.75
UgxdURAswSLWD3N33854AaABAg,Negatif,0.7
UgwMd5aWrz8m89--jzV4AaABAg,Positif,0.6
UgyX5JSfuNBpcwhazI94AaABAg,Negatif,0.8
UgxdQ7RylHjwTo11YnZ4AaABAg,Positif,0.6
UgyTmUNsy9D67P4UhgF4AaABAg,Netral,0.55
Ugz6f9QFEfTQfk1hCrd4AaABAg,Positif,0.75
UgxrsPx7RsSSPIA9Vcd4AaABAg,Netral,0.5
UgyYwO78TopuBsK0w254AaABAg,Negatif,0.7
UgyRnOD1M1VZ0mNl7214AaABAg,Netral,0.45
UgzARENaXpEC3-7DmxB4AaABAg,Negatif,0.6
UgyJyI40jWf9CzzV5LV4AaABAg,Negatif,0.65
UgyHHvBjvJDLBMC8ASN4AaABAg,Negatif,0.8
Ugw8DAKDALN9getfkxx4AaABAg,Positif,0.7
Ugy1d_slDYyRxtNBWaR4AaABAg,Netral,0.6
Ugw-At3nNjYwez2Br_54AaABAg,Negatif,0.6
UgyqNKERroFD_yE7jjx4AaABAg,Negatif,0.65
UgxZ8sph0DT7lN4u2Op4AaABAg,Positif,0.55
Ugxl2DLn8O-V3PphHZF4AaABAg,Positif,0.75
Ugxf5MLxkFt9u45OhsR4AaABAg,Negatif,0.85
UgxiyP31Z1Qrzi4lcrN4AaABAg,Negatif,0.7
UgyMA2wr9DX3KsE2EPF4AaABAg,Negatif,0.55
UgwzJkP7Ipr6ngvQqQJ4AaABAg,Negatif,0.55
Ugyxp82leoCjA64rydp4AaABAg,Negatif,0.6
UgxDWYw3vfJPaf4Hqh14AaABAg,Negatif,0.85
UgxYBWsMSTGSy2JykcF4AaABAg,Netral,0.5
Ugw-DtxESiuce3wTltB4AaABAg,Positif,0.7
UgxT4lCMN6AXIkfGsrd4AaABAg,Negatif,0.6
UgyWd4MM5s5yy2nYlhZ4AaABAg,Negatif,0.9
UgyJCdcCACjiKG9j92Z4AaABAg,Positif,0.65
UgxkxqrAgMipvCAa6iZ4AaABAg,Positif,0.9
UgzRdCNCFiiI60x_FFR4AaABAg,Netral,0.7
Ugwcec1Ac6Y4wFxlCL14AaABAg,Positif,0.6
Ugw6rSXpSwVvEH-4Kj14AaABAg,Positif,0.5
UgxFbHrESCLYhJxo15p4AaABAg,Negatif,0.5
Ugxex_UnKUzMgzXM11J4AaABAg,Positif,0.7
UgxBNjNK5rqAuBALq4l4AaABAg,Netral,0.6
UgzedOmpYlSRDYm-5SF4AaABAg,Negatif,0.55
UgwsxYPUpJedLM_UYoF4AaABAg,Negatif,0.6
Ugxw_w3iqDGsKwEhvQh4AaABAg,Positif,0.7
UgztYE6sbqLyPCyaZDV4AaABAg,Negatif,0.5
UgwE-8Y8A-QwCBPCBpV4AaABAg,Negatif,0.6
UgwST2QODkQ_RWfzQlV4AaABAg,Negatif,0.55
UgxGVtxIEbLHFdu3jEB4AaABAg,Negatif,0.6
UgwwGTSgZtB46-mMu2p4AaABAg,Negatif,0.6
UgxbKCBKNoGP5XD2S494AaABAg,Positif,0.85
UgzUzofeDCVb-QBXFul4AaABAg,Netral,0.5
UgxjXIvNjOaxObQFiCJ4AaABAg,Negatif,0.75
UgwF0ICQ8nDQK7JjJuV4AaABAg,Negatif,0.7
UgwkVPuT5AJqKH3SCPt4AaABAg,Negatif,0.75
UgzBhUqMEoz8rG5Aid54AaABAg,Netral,0.6
UgyIyM9euA_y91AAl1l4AaABAg,Positif,0.7
Ugw-t-aTMDTbMr22PWd4AaABAg,Positif,0.55
UgwDcoj2eoG0dhOCMO94AaABAg,Netral,0.4
UgzpZ07gCR7m7bzllLd4AaABAg,Netral,0.4
Ugx4bi3Sbx7RmKRUbDh4AaABAg,Netral,0.4
Ugwhw8jeDX7vrtK85Qh4AaABAg,Positif,0.8
UgxyqRb9h4E1YbBXGph4AaABAg,Positif,0.78
UgxEeCh3OWy_WCm0uCN4AaABAg,Negatif,0.85
Ugx1U7q6afzpjaN1l6Z4AaABAg,Negatif,0.6
UgwVt4T30SkKcXkNTcB4AaABAg,Positif,0.65
Ugy0t4VG3-92y2a6hQJ4AaABAg,Netral,0.55
Ugy9X7GOhcrB7uQPK214AaABAg,Positif,0.78
Ugy1l_C6OiVgDFJwSnV4AaABAg,Negatif,0.7
UgztysiLJ9SEIrVcPGZ4AaABAg,Positif,0.8
UgwBKCMqNRyGMWkWjBd4AaABAg,Negatif,0.7
UgzKUw_anGWZ4n9Hr-N4AaABAg,Positif,0.7
Ugw0DJCcvTyVDQU6Wfd4AaABAg,Positif,0.65
UgyI7GMlrFGWftOv88N4AaABAg,Positif,0.85
UgwfVUXkhWHdeLI2VFp4AaABAg,Netral,0.45
UgzX1jKletmVezQ7FwZ4AaABAg,Positif,0.85
Ugx1QP5mxUxhCsrOPa14AaABAg,Negatif,0.6
UgyVnlBFdvMmF-Lxq3R4AaABAg,Positif,0.5
UgwVhJ1OhMS3v-5duEZ4AaABAg,Positif,0.6
Ugw-BI07eNohtc4XkoB4AaABAg,Negatif,0.65
UgxUPvS3whclJBrV_Sp4AaABAg,Netral,0.5
UgzWMFhyTHWybyZSdNR4AaABAg,Positif,0.6
UgxaTKeHMN5sTOs-Pyl4AaABAg,Negatif,0.55
Ugz2Nz_1WGlA1lqhYKl4AaABAg,Positif,0.8
UgxGR5A4BM3HKZwGzu94AaABAg,Positif,0.7
UgxQGcyrZspYdraW0K14AaABAg,Negatif,0.85
Ugyk1LBrWMTliBJZUEF4AaABAg,Negatif,0.45
UgzvWFG8_fQqp8DPM3d4AaABAg,Netral,0.5
Ugw8lTiChAHg8Ngj-694AaABAg,Netral,0.6
UgwDcTFLb2I85ppHuuN4AaABAg,Negatif,0.7
Ugy2RHKu_RwhH0OZ00V4AaABAg,Netral,0.45
UgznlVyKU4hEBdZlMTJ4AaABAg,Positif,0.65
UgzCb31vsefePHbmnH54AaABAg,Positif,0.75
Ugx5mZf839O60k8wBkF4AaABAg,Negatif,0.85
Ugx9k2B7mnnf07quIsh4AaABAg,Negatif,0.55
Ugydj1LyfMKu0T5s2C94AaABAg,Negatif,0.75
UgwHC5bcUxg8qF0uy294AaABAg,Positif,0.6
UgyRoJjqTh6uWTdl4N54AaABAg,Positif,0.8
Ugzv4ukcW9jJQ1giEmh4AaABAg,Positif,0.6
UgyrM5G88wvpLaLBDQR4AaABAg,Negatif,0.7
UgxTLT9HttOC37M0nt94AaABAg,Negatif,0.55
UgyExd9UdVNIXWcajTh4AaABAg,Positif,0.8
UgzKkvhdwsgMxJYlbwp4AaABAg,Positif,0.8
UgxrtLve3Z-O7JNavml4AaABAg,Positif,0.5
UgzhNopBUkJy0RnMNlB4AaABAg,Netral,0.4
Ugy0R0llVyla-YtP5ex4AaABAg,Positif,0.8
UgxEw6q6mcgZpR2jPxd4AaABAg,Positif,0.6
Ugyuz8bl-j7gzGjb-zh4AaABAg,Netral,0.55
Ugxhp4Pmi9ONPgW3dLt4AaABAg,Positif,0.8
UgwRTYtAtlpcyrlg2l14AaABAg,Positif,0.6
Ugw8aXMmKKxXriNMEU94AaABAg,Negatif,0.65
UgwxrspySMp8RiW5z1l4AaABAg,Netral,0.45
Ugx4PlJcWdfQUNDLKIx4AaABAg,Positif,0.5
UgxaCrEhj579A_5jwF14AaABAg,Positif,0.65
UgxfnM62Ee53UBwI1TV4AaABAg,Negatif,0.65
UgxqYVxXXBjEIbMHIoF4AaABAg,Negatif,0.8
UgxR-SWl8X0XvHiaP754AaABAg,Negatif,0.6
Ugzas21S1uYb9swEBhV4AaABAg,Positif,0.8
Ugzj9YxdsFJzRRzpoQR4AaABAg,Negatif,0.6
UgyqXiXATSaRdn_-KJl4AaABAg,Negatif,0.58
Ugwhy4qw6nBq4ptsZOd4AaABAg,Negatif,0.55
Ugyvtfg6qe9Hmty7bxJ4AaABAg,Positif,0.82
Ugzj8sQyDvy1-oBuX7Z4AaABAg,Netral,0.45
UgycwZ8oUcBXWiArT354AaABAg,Positif,0.85
UgxUyMl_IJU6zOlFyw14AaABAg,Negatif,0.65
UgzaN5XaazV15vZuN1x4AaABAg,Positif,0.8
UgxXtK5os9JgrMF7KDh4AaABAg,Negatif,0.62
UgxUrSCh9ka3vxL_cjF4AaABAg,Positif,0.58
Ugzy5Krzr2OJCIbLYw94AaABAg,Positif,0.75
Ugwe5KtI3mFDA0v4-Vh4AaABAg,Negatif,0.8
Ugw_ivi0torQWUjHLgN4AaABAg,Positif,0.6
UgzYdK4JcFLOFvzo8554AaABAg,Netral,0.5
UgyxrlNV4Gu-s_4X_Sp4AaABAg,Netral,0.6
Ugxnz-U45fQtdlfv7OJ4AaABAg,Netral,0.45
UgyqZFk_AwoFr26-Frd4AaABAg,Netral,0.5
UgxJYgYr4YGC4D5DtY94AaABAg,Negatif,0.75
UgyC3Jw6zlEk968Ey-V4AaABAg,Positif,0.9
UgwRzMDAFV5qhiogMP94AaABAg,Negatif,0.8
UgxZNEQXX5vc8cvvam14AaABAg,Positif,0.6
Ugz0ZrhQzRnqhbHPHux4AaABAg,Netral,0.6
UgzdG7LX1GvJ4xRq7nl4AaABAg,Netral,0.55
Ugx4kDaHMQoXprWWVy94AaABAg,Negatif,0.65
Ugwcyjz5XBDtW_tRZa94AaABAg,Netral,0.5
UgzadPZAAAtdz2s83u14AaABAg,Negatif,0.8
UgzExHV9qcThSO4Sgr94AaABAg,Positif,0.85
UgwM66hWoNFxWVZdqFx4AaABAg,Positif,0.85
Ugzh_zW9-wMMkvruv7d4AaABAg,Positif,0.85
Ugwlwzju6WTXlxTg6xB4AaABAg,Netral,0.5
UgwhoWCFftLQ6ZLADyt4AaABAg,Negatif,0.55
Ugyw9KJ-CTqDeTT8ni54AaABAg,Positif,0.8
UgwAsVVpdNJkDpSZOsh4AaABAg,Positif,0.9
UgxNaQI1muFv40bIRJl4AaABAg,Netral,0.5
Ugw9lx4iIeJMAYFD9QV4AaABAg,Positif,0.6
UgykkkqMz0dPaWfYbph4AaABAg,Negatif,0.7
UgzeYCZsqPGRZls4My94AaABAg,Positif,0.6
UgyaVyFW5JguZ9P0oq14AaABAg,Positif,0.5
UgxqYtuiLADqTc3_yGh4AaABAg,Positif,0.7
Ugxr4fXw4e8xmA6-IKN4AaABAg,Negatif,0.7
UgxQfAXdM4c79BVR1xp4AaABAg,Negatif,0.85
Ugxto5mo5uo5f7R5nmF4AaABAg,Netral,0.5
UgygdQW1AcxXEL20-Bt4AaABAg,Positif,0.5
Ugz4wmqsWiT-aNQFJhh4AaABAg,Negatif,0.6
UgxoTZoGNU30A6unvUJ4AaABAg,Positif,0.75
Ugwxm-CKnysTKPvpF2Z4AaABAg,Negatif,0.6
UgwetSuIfaZkNUpWqX14AaABAg,Netral,0.55
Ugx6o6OeEYPq7UEGSEt4AaABAg,Netral,0.5
UgxPN5mbG91xMFTdc014AaABAg,Netral,0.5
Ugy06xlJ0_mf9Pl5_wx4AaABAg,Negatif,0.7
Ugzdopk7B-YorCaZG0Z4AaABAg,Netral,0.55
Ugwr1VXczpnR1BlDXxR4AaABAg,Positif,0.55
UgyRSK-tkJSIj62eg594AaABAg,Positif,0.75
UgzNGFxXSSfZbowaBPl4AaABAg,Netral,0.5
UgwRCnIfIB4ngn_LWAx4AaABAg,Netral,0.5
Ugy70mJixbUdXfQCbdF4AaABAg,Positif,0.6
UgwbwIMokQw5h8l8u0d4AaABAg,Negatif,0.7
UgwzT1XhbCNKA5uGc_B4AaABAg,Negatif,0.65
UgzCg8xTbNOI58-i8694AaABAg,Netral,0.4
Ugw4i1jRBSEAHDvNkah4AaABAg,Positif,0.85
UgzKDeEIt6ZanF3SGaB4AaABAg,Netral,0.6
UgwljOJlHbeYyhYa0254AaABAg,Negatif,0.75
UgzxcRJLDn52cE4dOah4AaABAg,Negatif,0.8
Ugw7eDczwbkX23wcS6l4AaABAg,Positif,0.75
UgxhqgflIYIDXv8EUoZ4AaABAg,Positif,0.7
UgyTidchOD4sHWE9MnZ4AaABAg,Positif,0.6
Ugwwm60lTc_2kf7eX4h4AaABAg,Netral,0.55
UgywAybh30nYPtbShsJ4AaABAg,Netral,0.4
Ugy8bUMcfBLjACRCgYV4AaABAg,Positif,0.85
UgyGuWyQ2whOTN7c_LZ4AaABAg,Positif,0.6
UgzGySu9jx5JiXIg3MB4AaABAg,Positif,0.9
UgxyJhM5PxwqoVtqSHF4AaABAg,Negatif,0.7
UgzHncUeBilNMomKZIt4AaABAg,Negatif,0.8
UgwITgT0Mgr-Qwh6Y954AaABAg,Negatif,0.7
UgzyoOytTykrELOW8CR4AaABAg,Negatif,0.6
UgykskPIUTU5p-HwCiR4AaABAg,Positif,0.85
UgwL6suIenWsbD1TcPp4AaABAg,Positif,0.85
UgzsW4Ao2wfxJy1zYWl4AaABAg,Negatif,0.6
Ugz8smtT2m7-6UTNgOd4AaABAg,Negatif,0.55
Ugx5I5FKhDlljpt_rx54AaABAg,Negatif,0.7
Ugw7Knd3isaYVrbo9h14AaABAg,Positif,0.5
Ugxw5RWmWrsPvQHbdmR4AaABAg,Positif,0.6
UgxevdLWOt6dlC334AZ4AaABAg,Positif,0.6
UgwKnXLymaZjkemd1Oh4AaABAg,Negatif,0.6
UgwQR4lSIw62eVpA9Md4AaABAg,Positif,0.65
UgzF98y2vlDhFYLo7tB4AaABAg,Netral,0.55
Ugzqm17ULBj40hPTID14AaABAg,Negatif,0.55
UgwYzDGviCS9aJe41KB4AaABAg,Negatif,0.6
UgxVreKSWsxNQ0UUTrJ4AaABAg,Positif,0.65
UgzsqUn0TLZ67igGQyF4AaABAg,Negatif,0.5
UgxDBu5Z4qpfWHT5j3l4AaABAg,Netral,0.45
Ugw5V0tfdM9NrDzZn3p4AaABAg,Negatif,0.55
Ugxr1quS1wvQWMxW_Qd4AaABAg,Negatif,0.6
UgwjvE7OYU2x7utlj_94AaABAg,Netral,0.6
UgxGKBx38UMjHL8uSUp4AaABAg,Positif,0.6
Ugy6Ov8see3Cjqsmych4AaABAg,Positif,0.55
UgzJQmHNSssrVMvZbeJ4AaABAg,Positif,0.55
Ugw6n6mBgexZAUHrVz54AaABAg,Negatif,0.55
Ugx5bHzcnpPinknw2EN4AaABAg,Positif,0.7
Ugw7ygC7G2wb5VMCqS54AaABAg,Netral,0.85
UgwLmASirtW4SIocXUh4AaABAg,Positif,0.85
UgyzXEdi6ss7ShAl5QZ4AaABAg,Negatif,0.6
UgyWq017ktOuJZ4bdop4AaABAg,Positif,0.6
UgzL5XIf7NKkUeOZgnh4AaABAg,Negatif,0.75
UgzTHbBIi_22BzsfoBN4AaABAg,Positif,0.65
UgxvmLEFd4sggT8bjlJ4AaABAg,Positif,0.65
UgwFhL8HxAgLo2-XSPZ4AaABAg,Negatif,0.6
UgyBatD9GZn5Lt5pKZd4AaABAg,Positif,0.65
Ugy-Q5QXUspTofky1O54AaABAg,Positif,0.7
Ugwb3K94TlJpSPdilbp4AaABAg,Positif,0.85
UgyN38oU0pWDTUHlLmp4AaABAg,Netral,0.4
Ugz_CzUYGCQttKH23h14AaABAg,Positif,0.6
Ugx5CklfxchAvQbfLjR4AaABAg,Negatif,0.85
UgxZwWNZnE7Y067b16B4AaABAg,Negatif,0.65
Ugx3lomWpTLdenNfA4F4AaABAg,Positif,0.6
UgxFDMsh-42IS_mjZ7N4AaABAg,Positif,0.85
UgxeXMRiDqt2zRfS0eR4AaABAg,Positif,0.8
UgzC4thix0OAS1OyeFN4AaABAg,Negatif,0.75
UgxZMLiIvx9ibsMVUIl4AaABAg,Negatif,0.75
UgxlTGnooDPXRCNu5TN4AaABAg,Negatif,0.65
UgxjTDuzpwyqXugFwnl4AaABAg,Negatif,0.85
UgxluWyPwWJmjMpKHr14AaABAg,Netral,0.6
UgzTAhG4ubS85V1lMzJ4AaABAg,Negatif,0.55
UgxnkiqAwo7yZtG0uBN4AaABAg,Positif,0.7
UgxtczTYQR8Ar05YoEB4AaABAg,Netral,0.5
UgxwlQngFrlQMrmN24d4AaABAg,Netral,0.6
UgwA5t1VTr7fGAg_ujx4AaABAg,Netral,0.5
UgwfWCng_A5VcAzIRD94AaABAg,Positif,0.75
UgzW6E5xFEstN1J0WyZ4AaABAg,Negatif,0.7
UgwEDAcvEexlEIm1xW94AaABAg,Netral,0.5
UgzU35yrf8YW7zH8KXp4AaABAg,Negatif,0.85
UgwOjxgHcVTfCTH7Mbl4AaABAg,Netral,0.4
UgyPdrJdG33cr_ok5bp4AaABAg,Negatif,0.7
Ugw3936jHHwaZ15uZAR4AaABAg,Positif,0.6
UgyxOorEHyYdQCuuXPd4AaABAg,Negatif,0.6
UgwsT8zKnEBnnMVU1pl4AaABAg,Positif,0.6
UgzF9QgTTQ78gz1xxFx4AaABAg,Positif,0.75
Ugx-SDgdSfjX3PhPSkl4AaABAg,Negatif,0.6
UgwNDhgtEna10gnjmm94AaABAg,Positif,0.6
Ugz-33sgjEB5hlYUGrp4AaABAg,Negatif,0.6
UgxzAnLsE8izshWg2F14AaABAg,Netral,0.4
UgwvOeNujgIMFjgovs54AaABAg,Negatif,0.75
UgwfjeQuHbrCftKRZkR4AaABAg,Negatif,0.55
Ugz1-u2jIWPhSU7tcn94AaABAg,Positif,0.8
UgwqyVULVAUTHhmWeB54AaABAg,Netral,0.55
Ugzz6KNVN_y1vEeYhfN4AaABAg,Negatif,0.75
